Gene,Count
Nav3,4
9230102K24Rik,4
E2f7,4
1700020G17Rik,4
Csrp2,4
Zdhhc17,4
Osbpl8,4
Bbs10,4
Nap1l1,4
Gm5176,4
Phlda1,4
4933440J02Rik,4
Gm20758,4
Krr1,4
Glipr1,4
Glipr1l1,4
Glipr1l2,4
Caps2,4
Kcnc2,4
1700010J16Rik,4
Atxn7l3b,4
Mir669h,4
Trhde,4
Tph2,4
Tbc1d15,4
Rab21,4
1190007I07Rik&1500009L16Rik&1500026H17Rik&1600002K03Rik&1700009J07Rik&1700010J16Rik&1700017N19Rik&1700020G17Rik&1700028I16Rik&1700094J05Rik&1700113H08Rik&1810014B01Rik&1810043G02Rik&2310011J03Rik&2310039L15Rik&2610008E11Rik&2610028H24Rik&4930404N11Rik&4930430F08Rik&4930459C07Rik&4930463O16Rik&4930473O22Rik&4930483K19Rik&4930486F22Rik&4930525C09Rik&4930532I03Rik&4930556N09Rik&4933407G14Rik&4933408J17Rik&4933440J02Rik&5730420D15Rik&9230102K24Rik&A230046K03Rik&A330049N07Rik&AU041133&Abca7&Abhd17a&Acss3&Actr6&Adamtsl5&Adarb1&Adat3&Adora2a&Aes&Agpat3&Aire&Aldh1l2&Alx1&Amdhd1&Amh&Ankrd24&Anks1b&Ano4&Ap3d1&Apaf1&Apba3&Apc2&Appl2&Arid3a&Arl1&Ascl1&Ascl4&Atcay&Atcayos&Atp2b1&Atp5d&Atp8b3&Atxn7l3b&BC025920&Bbs10&Bc1&Bcr&Bpifc&Bsg&Btbd11&Btbd2&Btg1&C2cd4c&Cabin1&Cactin&Caps2&Casp14&Cbarp&Ccdc105&Ccdc38&Ccdc53&Ccdc59&Ccer1&Cdc34&Cdk17&Celf5&Cep290&Cep83&Cep83os&Cfd&Chchd10&Chpt1&Chst11&Cirbp&Ckap4&Cnn2&Col18a1&Col6a1&Col6a2&Cradd&Creb3l3&Cry1&Csl&Csnk1g2&Csrp2&Cstb&D10Jhu81e&D10Wsu102e&Dapk3&Dazap1&Dcn&Ddt&Derl3&Dip2a&Diras1&Dnmt3l&Dohh&Dot1l&Dram1&Dusp6&E130317F20Rik&E2f7&Eea1&Eef2&Efna2&Eid3&Elane&Elk3&Epyc&Fam207a&Fbxo7&Fgd6&Fgf22&Fhl4&Fstl3&Ftcd&Fzr1&Gadd45b&Galnt4&Gamt&Gas2l3&Ggt1&Ggt5&Gipc3&Glipr1&Glipr1l1&Glipr1l2&Glt8d2&Gm10024&Gm10100&Gm10142&Gm10272&Gm10318&Gm10754&Gm10778&Gm10778&Gm10787&Gm10941&Gm1553&Gm15663&Gm15915&Gm17745&Gm17769&Gm18409&Gm19402&Gm19668&Gm20110&Gm20757&Gm20758&Gm20765&Gm20765&Gm20765&Gm20765&Gm20765&Gm20765&Gm20765&Gm21293&Gm21293&Gm21293&Gm21293&Gm21293&Gm21293&Gm21293&Gm21304&Gm21304&Gm21304&Gm21304&Gm21304&Gm21304&Gm21304&Gm21312&Gm21312&Gm21312&Gm21312&Gm21312&Gm21312&Gm21312&Gm2696&Gm29684&Gm29685&Gm3238&Gm3285&Gm4301&Gm4301&Gm4301&Gm4302&Gm4303&Gm4303&Gm4303&Gm4303&Gm4305&Gm4305&Gm4305&Gm4305&Gm4307&Gm4307&Gm4307&Gm4307&Gm4312&Gm4312&Gm4312&Gm4340&Gm4792&Gm4925&Gm5134&Gm5136&Gm5176&Gm5779&Gm6763&Gm6763&Gm6763&Gm6763&Gm6763&Gm6763&Gm6763&Gm8580&Gm8633&Gm867&Gm8764&Gm8764&Gm8764&Gm8764&Gm8764&Gm8764&Gm8764&Gm9855&Gna11&Gna15&Gnaz&Gng7&Gnptab&Gpx4&Grin3b&Gstt1&Gstt2&Gstt3&Gstt4&Gucd1&Gzmm&Hal&Hcfc2&Hcn2&Hmg20b&Hmha1&Hsp90b1&Icosl&Igf1&Ikbip&Ilvbl&Itgb2&Izumo4&Jsrp1&Kcnc2&Kera&Kiss1r&Kitl&Klf16&Krr1&Krtap10-10&Krtap10-4&Krtap12-1&Lin7a&Lingo3&Lmnb2&Lrrc3&Lrrc75b&Lrriq1&Lsm7&Lss&Lta4h&Lum&Madcam1&Map2k2&Matk&Mbd3&Mcm3ap&Med16&Metap2&Mettl25&Mex3d&Mfsd12&Mgat4c&Midn&Mier2&Mif&Mir1191b&Mir1251&Mir135a-2&Mir1930&Mir1931&Mir1982&Mir3057&Mir3058&Mir3059&Mir331&Mir3966&Mir5615-1&Mir5615-2&Mir6409&Mir6410&Mir6411&Mir669h&Mir678&Mir6907&Mir6908&Mir6909&Mir6910&Mir6911&Mir6912&Mir6913&Mir7211&Mir7659&Mir7688&Misp&Mknk2&Mmp11&Mob3a&Mrpl42&Mrpl54&Mterf2&Mum1&Mybpc1&Myf5&Myf6&Nap1l1&Nav3&Ncln&Ndufa12&Ndufs7&Nedd1&Nfic&Nfyb&Nmrk2&Nr1h4&Nr2c1&Nt5dc3&Ntn4&Nts&Nuak1&Nudt4&Nup37&Oaz1&Oaz1-ps&Odf3l2&Olfr1351&Olfr1352&Olfr1353&Olfr1354&Olfr1355&Olfr1356&Olfr1357&Olfr57&Olfr8&Onecut3&Osbpl8&Otogl&Pah&Palm&Parpbp&Pawr&Pcbp3&Pcdh15&Pcnt&Pcsk4&Pdxk&Pfkl&Phlda1&Pias4&Pip5k1c&Platr7&Plekhj1&Plk5&Plpp2&Plppr3&Plxnc1&Pmch&Poc1b&Pofut2&Polr2e&Polr3b&Polrmt&Ppfia2&Ppp1r12a&Prdm4&Prmt2&Prss57&Prtn3&Ptbp1&Ptprq&Pttg1ip&Pwp1&Pwp2&R3hdm4&Rab21&Rab36&Rassf9&Reep6&Rexo1&Rfx4&Ric8b&Rmst&Rnf126&Rps15&Rrp1&Rsph14&Rtcb&S100b&S1pr4&Sbno2&Scamp4&Scyl2&Sf3a2&Sgta&Shc2&Sirt6&Slc17a8&Slc19a1&Slc1a6&Slc25a3&Slc39a3&Slc41a2&Slc5a4a&Slc5a4b&Slc5a8&Slc6a15&Smarcb1&Smim24&Snord37&Snrpd3&Snrpf&Socs2&Spatc1l&Specc1l&Spic&Sppl2b&Stab2&Stk11&Sumo3&Susd2&Sycp3&Syde1&Syn3&Syt1&Tbc1d15&Tbxa2r&Tcf3&Tcp11l2&Tdg&Theg&Thop1&Timm13&Timp3&Tjp3&Tle2&Tle6&Tmcc3&Tmem259&Tmem263&Tmpo&Tmprss9&Tmtc2&Tmtc3&Tpgs1&Tph2&Trappc10&Trhde&Trpm2&Tspear&Ttc41&Txnrd1&Tyms-ps&Ube2g2&Ube2n&Uhrf1bp1l&Upb1&Uqcr11&Usp44&Utp20&Vezt&Vmn2r80&Vmn2r81&Vmn2r82&Vmn2r83&Vpreb3&Wdr18&Ybey&Zbtb7a&Zdhhc17&Zfp280b&Zfp433&Zfp433&Zfp781&Zfp781&Zfp873&Zfp938&Zfr2&Zwint,4
Ate1&Fgfr2,3
Ate1,3
Ate1Fgfr2,3
Fgfr2Fgfr2,3
Fgfr2,3
Fgfr2-Ate1,3
Olfr307,2
Olfr305,2
Olfr304,2
Olfr303,2
Olfr301,2
Olfr299,2
Gm6042&Krt81&Krt83&Krt85&Krt86&Krt87&Krt88,2
Krt88,2
Krt81,2
Krt86,2
Krt83,2
Gm6042Krt85,2
Krt87Krt85,2
Krt87,2
Gm6042,2
Krt7,2
Krt83-Gm6042,2
Gm6042-Krt84,2
Tcf20,1
Tcf20Cdh9,1
4921515E04Rik,1
Cdh10,1
Acot10,1
Cdh12,1
Gm5803,1
Cdh18,1
Basp1,1
Gm5468,1
Myo10,1
Fam134b,1
Mir7212,1
Zfp622,1
11-Mar,1
Fbxl7,1
Ank,1
Mir7117,1
Otulin,1
Fam105a,1
Trio,1
Dnah5,1
Ctnnd2,1
4930430F21Rik,1
Dap,1
Ankrd33b,1
Ropn1l,1
6-Mar,1
Cmbl,1
Cct5,1
Fam173b,1
Tas2r119,1
Snhg18,1
Snord123,1
Sema5a,1
Sdc2,1
Cpq,1
1700084J12Rik,1
4930592A05Rik,1
Tspyl5,1
Mtdh,1
Laptm4b,1
Matn2,1
9430069I07Rik,1
Gm12191,1
Rpl30,1
Erich5,1
Rida,1
Pop1,1
Nipal2,1
4930413F20Rik,1
Kcns2,1
Stk3,1
Osr2,1
BC048602,1
Vps13b,1
Mir599,1
Mir875,1
Cox6c,1
Rgs22,1
Fbxo43,1
Polr2k,1
Spag1,1
Rnf19a,1
Mir8097,1
Ankrd46,1
Snx31,1
Pabpc1,1
Ywhaz,1
Zfp706,1
Grhl2,1
Ncald,1
Gm15941,1
4930447A16Rik,1
Rrm2b,1
Ubr5,1
Odf1,1
Klf10,1
Azin1,1
Mir6951,1
2310043O21Rik,1
Atp6v1c1,1
Borg,1
Baalc,1
Fzd6,1
Cthrc1,1
Slc25a32,1
Dcaf13,1
Rims2,1
Dcstamp,1
Dpys,1
Gm16291,1
Lrp12,1
AU022793,1
9330182O14Rik,1
Gm16294,1
Zfpm2,1
Oxr1,1
Abra,1
Angpt1,1
Rspo2,1
Eif3e,1
Gm10373,1
Emc2,1
Tmem74,1
Trhr,1
Nudcd1,1
Eny2,1
Pkhd1l1,1
Ebag9,1
Sybu,1
2310069G16Rik,1
A930017M01Rik,1
Kcnv1,1
1700022A22Rik,1
4930523O13Rik,1
4930548G14Rik,1
Csmd3,1
Trps1,1
Mir1907,1
Gm19303,1
Eif3h,1
Utp23,1
Rad21,1
Aard,1
Slc30a8,1
Med30,1
Ext1,1
Samd12,1
Tnfrsf11b,1
Colec10,1
Mal2,1
Nov,1
Enpp2,1
Taf2,1
Dscc1,1
Gm9920,1
Deptor,1
Col14a1,1
Mrpl13,1
Mtbp,1
Sntb1,1
Has2,1
Has2os,1
Slc22a22,1
Zhx2,1
Derl1,1
Tbc1d31,1
Fam83a,1
9130401M01Rik,1
Zhx1,1
Atad2,1
Wdyhv1,1
Fbxo32,1
Klhl38,1
Anxa13,1
Fam91a1,1
Tmem65,1
Trmt12,1
Rnf139,1
Tatdn1,1
Ndufb9,1
Mtss1,1
Zfp572,1
Sqle,1
E430025E21Rik,1
Nsmce2,1
Trib1,1
Gm19510,1
4933412E24Rik,1
Fam84b,1
9930014A18Rik,1
A1bg,1
D030024E09Rik,1
Myc,1
Pvt1,1
H2afy3,1
Gm20740,1
Gsdmc,1
1700065I16Rik,1
Gsdmc2,1
Gsdmcl1,1
Gsdmc3,1
Gsdmcl2,1
Gsdmc4,1
Gsdmcl-ps,1
Fam49b,1
Asap1,1
Adcy8,1
Efr3a,1
Oc90,1
Hhla1,1
Kcnq3,1
Lrrc6,1
Tmem71,1
Phf20l1,1
Tg,1
Sla,1
Wisp1,1
Ndrg1,1
St3gal1,1
1700012I11Rik,1
Zfat,1
Mir30b,1
Mir30d,1
Khdrbs3,1
4930504C09Rik,1
Gm19782,1
Fam135b,1
Col22a1,1
Kcnk9,1
Trappc9,1
Peg13,1
Chrac1,1
Ago2,1
Ptk2,1
Mir151,1
Dennd3,1
Slc45a4,1
Gpr20,1
Ptp4a3,1
Mroh5,1
Adgrb1,1
Mroh4,1
Arc,1
Jrk,1
4933427E11Rik,1
Psca,1
Them6,1
Slurp1,1
Lypd2,1
Slurp2,1
Lynx1,1
Ly6d,1
D730001G18Rik,1
Ly6k,1
Gml,1
Gml2,1
Cyp11b1,1
Cyp11b2,1
2010109I03Rik,1
Ly6e,1
Ly6i,1
Ly6a,1
Ly6c1,1
Ly6c2,1
Ly6g,1
Ly6f,1
9030619P08Rik,1
Ly6h,1
Gpihbp1,1
Zfp41,1
Top1mt,1
Rhpn1,1
Mafa,1
Zc3h3,1
Gsdmd,1
Mroh6,1
Naprt,1
Eef1d,1
Tigd5,1
Pycrl,1
Tsta3,1
Zfp623,1
Zfp707,1
Ccdc166,1
Mapk15,1
Fam83h,1
Scrib,1
Mir6952,1
Puf60,1
Nrbp2,1
Eppk1,1
BC024139,1
Plec,1
Mir1942,1
Parp10,1
Grina,1
Mir6953,1
Mirt2,1
Spatc1,1
Smpd5,1
Oplah,1
Exosc4,1
Gpaa1,1
Cyc1,1
Sharpin,1
Maf1,1
Hgh1,1
Tssk5,1
Mroh1,1
Mir6954,1
Bop1,1
Scx,1
Hsf1,1
Dgat1,1
Scrt1,1
Fbxl6,1
Slc52a2,1
Adck5,1
Cpsf1,1
Slc39a4,1
Vps28,1
Tonsl,1
Cyhr1,1
Kifc2,1
Foxh1,1
Ppp1r16a,1
Gpt,1
Mfsd3,1
Recql4,1
Lrrc14,1
Lrrc24,1
C030006K11Rik,1
Arhgap39,1
Zfp251,1
Zfp7,1
Commd5,1
Rpl8,1
Zfp647,1
1110038F14Rik,1
Mb,1
Apol6,1
Rbfox2,1
1700109K24Rik,1
Apol7a,1
Apol9a,1
Apol7b,1
Apol10a,1
Apol11a,1
Apol7c,1
1700025B11Rik,1
Apol10b,1
Apol11b,1
Apol7e,1
Apol9b,1
Apol8,1
Myh9,1
Txn2,1
Foxred2,1
Eif3d,1
Cacng2,1
Ift27,1
Pvalb,1
Ncf4,1
Csf2rb2,1
Mir7676-1,1
Mir7676-2,1
Csf2rb,1
Tex33,1
Tst,1
Mpst,1
Kctd17,1
Tmprss6,1
Il2rb,1
C1qtnf6,1
Sstr3,1
Rac2,1
Cyth4,1
Elfn2,1
Mfng,1
Card10,1
Cdc42ep1,1
Lgals2,1
Gga1,1
Mir6955,1
Sh3bp1,1
Pdxp,1
Lgals1,1
Nol12,1
Triobp,1
Gm10865,1
Mir6956,1
H1f0,1
Gcat,1
Galr3,1
Ankrd54,1
Eif3l,1
Micall1,1
1700088E04Rik,1
Polr2f,1
Sox10,1
Gm10863,1
Pick1,1
Slc16a8,1
Baiap2l2,1
Pla2g6,1
Maff,1
Tmem184b,1
Mir1943,1
Csnk1e,1
Kcnj4,1
Kdelr3,1
Ddx17,1
Dmc1,1
Fam227a,1
Cby1,1
Tomm22,1
Josd1,1
Gtpbp1,1
Sun2,1
Gm16576,1
Dnal4,1
Nptxr,1
Npcd,1
Cbx6,1
D730005E14Rik,1
Apobec3,1
Cbx7,1
Pdgfb,1
Mir7213,1
Rpl3,1
Snord83b,1
Snord43,1
Syngr1,1
Tab1,1
Mgat3,1
Mief1,1
Atf4,1
Rps19bp1,1
Cacna1i,1
Enthd1,1
Grap2,1
Mir6957,1
Fam83f,1
A430088P11Rik,1
Tnrc6b,1
Mir5113,1
Adsl,1
Sgsm3,1
Mkl1,1
4930483J18Rik,1
Mchr1,1
8430426J06Rik,1
Slc25a17,1
St13,1
Xpnpep3,1
Dnajb7,1
Rbx1,1
Ep300,1
L3mbtl2,1
Chadl,1
Rangap1,1
Zc3h7b,1
Tef,1
Tob2,1
Phf5a,1
Aco2,1
Polr3h,1
Csdc2,1
Pmm1,1
1700029P11Rik,1
Desi1,1
Xrcc6,1
Nhp2l1,1
4930407I10Rik,1
Mei1,1
Ccdc134,1
Srebf2,1
Mir33,1
Shisa8,1
Tnfrsf13c,1
Cenpm,1
1500009C09Rik,1
3-Sep,1
Wbp2nl,1
Naga,1
Fam109b,1
Smdt1,1
Ndufa6,1
Cyp2d22,1
Cyp2d11,1
Mir7684,1
Cyp2d10,1
Cyp2d9,1
Cyp2d12,1
Cyp2d34,1
Cyp2d13,1
Cyp2d37-ps,1
Cyp2d40,1
Cyp2d26,1
1110038F14Rik&1500009C09Rik&1700012I11Rik&1700022A22Rik&1700025B11Rik&1700029P11Rik&1700065I16Rik&1700084J12Rik&1700088E04Rik&1700109K24Rik&2010109I03Rik&2310043O21Rik&2310069G16Rik&4921515E04Rik&4930407I10Rik&4930413F20Rik&4930430F21Rik&4930447A16Rik&4930483J18Rik&4930504C09Rik&4930523O13Rik&4930548G14Rik&4930592A05Rik&4933412E24Rik&4933427E11Rik&8430426J06Rik&9030619P08Rik&9130401M01Rik&9330182O14Rik&9430069I07Rik&9930014A18Rik&A1bg&A430088P11Rik&A930017M01Rik&AU022793&Aard&Abra&Aco2&Acot10&Adck5&Adcy8&Adgrb1&Adsl&Ago2&Angpt1&Ank&Ankrd33b&Ankrd46&Ankrd54&Anxa13&Apobec3&Apol10a&Apol10b&Apol11a&Apol11b&Apol6&Apol7a&Apol7b&Apol7c&Apol7e&Apol8&Apol9a&Apol9b&Arc&Arhgap39&Asap1&Atad2&Atf4&Atp6v1c1&Azin1&BC024139&BC048602&Baalc&Baiap2l2&Basp1&Bop1&Borg&C030006K11Rik&C1qtnf6&Cacna1i&Cacng2&Card10&Cbx6&Cbx7&Cby1&Ccdc134&Ccdc166&Cct5&Cdc42ep1&Cdh10&Cdh12&Cdh18&Cdh9&Cenpm&Chadl&Chrac1&Cmbl&Col14a1&Col22a1&Colec10&Commd5&Cox6c&Cpq&Cpsf1&Csdc2&Csf2rb&Csf2rb2&Csmd3&Csnk1e&Cthrc1&Ctnnd2&Cyc1&Cyhr1&Cyp11b1&Cyp11b2&Cyp2d10&Cyp2d11&Cyp2d12&Cyp2d13&Cyp2d22&Cyp2d26&Cyp2d34&Cyp2d37-ps&Cyp2d40&Cyp2d9&Cyth4&D030024E09Rik&D730001G18Rik&D730005E14Rik&Dap&Dcaf13&Dcstamp&Ddx17&Dennd3&Deptor&Derl1&Desi1&Dgat1&Dmc1&Dnah5&Dnajb7&Dnal4&Dpys&Dscc1&E430025E21Rik&Ebag9&Eef1d&Efr3a&Eif3d&Eif3e&Eif3h&Eif3l&Elfn2&Emc2&Enpp2&Enthd1&Eny2&Ep300&Eppk1&Erich5&Exosc4&Ext1&Fam105a&Fam109b&Fam134b&Fam135b&Fam173b&Fam227a&Fam49b&Fam83a&Fam83f&Fam83h&Fam84b&Fam91a1&Fbxl6&Fbxl7&Fbxo32&Fbxo43&Foxh1&Foxred2&Fzd6&Galr3&Gcat&Gga1&Gm10373&Gm10863&Gm10865&Gm12191&Gm15941&Gm16291&Gm16294&Gm16576&Gm19303&Gm19510&Gm19782&Gm20740&Gm5468&Gm5803&Gm9920&Gml&Gml2&Gpaa1&Gpihbp1&Gpr20&Gpt&Grap2&Grhl2&Grina&Gsdmc&Gsdmc2&Gsdmc3&Gsdmc4&Gsdmcl-ps&Gsdmcl1&Gsdmcl2&Gsdmd&Gtpbp1&H1f0&H2afy3&Has2&Has2os&Hgh1&Hhla1&Hsf1&Ift27&Il2rb&Josd1&Jrk&Kcnj4&Kcnk9&Kcnq3&Kcns2&Kcnv1&Kctd17&Kdelr3&Khdrbs3&Kifc2&Klf10&Klhl38&L3mbtl2&Laptm4b&Lgals1&Lgals2&Lrp12&Lrrc14&Lrrc24&Lrrc6&Ly6a&Ly6c1&Ly6c2&Ly6d&Ly6e&Ly6f&Ly6g&Ly6h&Ly6i&Ly6k&Lynx1&Lypd2&Maf1&Mafa&Maff&Mal2&Mapk15&March11&March6&Matn2&Mb&Mchr1&Med30&Mei1&Mfng&Mfsd3&Mgat3&Micall1&Mief1&Mir151&Mir1907&Mir1942&Mir1943&Mir30b&Mir30d&Mir33&Mir5113&Mir599&Mir6951&Mir6952&Mir6953&Mir6954&Mir6955&Mir6956&Mir6957&Mir7117&Mir7212&Mir7213&Mir7676-1&Mir7676-1&Mir7676-2&Mir7676-2&Mir7684&Mir8097&Mir875&Mirt2&Mkl1&Mpst&Mroh1&Mroh4&Mroh5&Mroh6&Mrpl13&Mtbp&Mtdh&Mtss1&Myc&Myh9&Myo10&Naga&Naprt&Ncald&Ncf4&Ndrg1&Ndufa6&Ndufb9&Nhp2l1&Nipal2&Nol12&Nov&Npcd&Nptxr&Nrbp2&Nsmce2&Nudcd1&Oc90&Odf1&Oplah&Osr2&Otulin&Oxr1&Pabpc1&Parp10&Pdgfb&Pdxp&Peg13&Phf20l1&Phf5a&Pick1&Pkhd1l1&Pla2g6&Plec&Pmm1&Polr2f&Polr2k&Polr3h&Pop1&Ppp1r16a&Psca&Ptk2&Ptp4a3&Puf60&Pvalb&Pvt1&Pycrl&Rac2&Rad21&Rangap1&Rbfox2&Rbx1&Recql4&Rgs22&Rhpn1&Rida&Rims2&Rnf139&Rnf19a&Ropn1l&Rpl3&Rpl30&Rpl8&Rps19bp1&Rrm2b&Rspo2&Samd12&Scrib&Scrt1&Scx&Sdc2&Sema5a&Sept3&Sgsm3&Sh3bp1&Sharpin&Shisa8&Sla&Slc16a8&Slc22a22&Slc25a17&Slc25a32&Slc30a8&Slc39a4&Slc45a4&Slc52a2&Slurp1&Slurp2&Smdt1&Smpd5&Snhg18&Snord123&Snord43&Snord83b&Sntb1&Snx31&Sox10&Spag1&Spatc1&Sqle&Srebf2&Sstr3&St13&St3gal1&Stk3&Sun2&Sybu&Syngr1&Tab1&Taf2&Tas2r119&Tatdn1&Tbc1d31&Tcf20&Tef&Tex33&Tg&Them6&Tigd5&Tmem184b&Tmem65&Tmem71&Tmem74&Tmprss6&Tnfrsf11b&Tnfrsf13c&Tnrc6b&Tob2&Tomm22&Tonsl&Top1mt&Trappc9&Trhr&Trib1&Trio&Triobp&Trmt12&Trps1&Tspyl5&Tssk5&Tst&Tsta3&Txn2&Ubr5&Utp23&Vps13b&Vps28&Wbp2nl&Wdyhv1&Wisp1&Xpnpep3&Xrcc6&Ywhaz&Zc3h3&Zc3h7b&Zfat&Zfp251&Zfp41&Zfp572&Zfp622&Zfp623&Zfp647&Zfp7&Zfp706&Zfp707&Zfpm2&Zhx1&Zhx2,1
Cdh9,1
Cyp2d22Tcf20,1
Kcnd2,1
Tspan12,1
Ing3,1
Cped1,1
Wnt16,1
Fam3c,1
Ptprz1,1
Aass,1
Fezf1,1
Cadps2,1
Rnf133,1
Rnf148,1
Tas2r118,1
Slc13a1,1
Iqub,1
Ndufa5,1
Asb15,1
Lmod2,1
Wasl,1
Hyal6,1
Hyal4,1
Spam1,1
Hyal5,1
Tmem229a,1
Gpr37,1
Pot1a,1
Gm20756,1
Grm8,1
Mir592,1
Zfp800,1
Gcc1,1
Arf5,1
Fscn3,1
Pax4,1
Snd1,1
Lrrc4,1
Mir129-1,1
Lep,1
Rbm28,1
Prrt4,1
Impdh1,1
Hilpda,1
Fam71f2,1
Fam71f1,1
Calu,1
Opn1sw,1
Ccdc136,1
Flnc,1
Atp6v1f,1
Gm9047,1
Kcp,1
Irf5,1
Tnpo3,1
Tspan33,1
Smo,1
Ahcyl2,1
Strip2,1
Smkr-ps,1
Nrf1,1
Mirc35hg,1
Mir182,1
Mir96,1
Mir183,1
BB283400,1
Ube2h,1
Zc3hc1,1
Klhdc10,1
1700012C14Rik,1
Tmem209,1
Ssmem1,1
Cpa2,1
Cpa4,1
Cpa5,1
Cpa1,1
Cep41,1
Mest,1
Mir335,1
Copg2,1
Tsga13,1
Klf14,1
Mir29a,1
Mir29b-1,1
Lncpint,1
2210408F21Rik,1
Mkln1os,1
Mkln1,1
Podxl,1
1700012A03Rik,1
Plxna4,1
Plxna4os1,1
Chchd3,1
Exoc4,1
Lrguk,1
Slc35b4,1
Akr1b3,1
Gm6644,1
Akr1b8,1
Akr1b10,1
Akr1b7,1
Bpgm,1
Cald1,1
Agbl3,1
Tmem140,1
3110062M04Rik,1
Wdr91,1
Stra8,1
Slc23a4,1
Cnot4,1
Nup205,1
1810058I24Rik,1
Slc13a4,1
Fam180a,1
1700065J11Rik,1
Mtpn,1
9330158H04Rik,1
Chrm2,1
Mir490,1
Ptn,1
Dgki,1
Creb3l2,1
Akr1d1,1
Trim24,1
Svopl,1
Atp6v0a4,1
Tmem213,1
D630045J12Rik,1
Zc3hav1l,1
Zc3hav1,1
Ttc26,1
Ubn2,1
Mir7670,1
Fmc1,1
Luc7l2,1
Klrg2,1
Clec2l,1
Hipk2,1
Tbxas1,1
1700025N23Rik,1
Parp12,1
4930599N23Rik,1
Kdm7a,1
Slc37a3,1
Rab19,1
Mkrn1,1
Dennd2a,1
Adck2,1
Ndufb2,1
Braf,1
Mrps33,1
Tmem178b,1
Agk,1
E330009J07Rik,1
Wee2,1
Ssbp1,1
Tas2r137,1
Tas2r108,1
Prss37,1
Mir1950,1
Olfr461,1
Olfr460,1
Clec5a,1
Tas2r138,1
Mgam,1
Moxd2,1
Prss58,1
1700074P13Rik,1
1810009J06Rik,1
Gm2663,1
2210010C04Rik,1
Try4,1
Try5,1
Try10,1
Prss3,1
Gm5771,1
Gm5409,1
Gm10334,1
Prss1,1
Prss2,1
Ephb6,1
Trpv6,1
Trpv5,1
1700034O15Rik,1
Kel,1
Olfr459,1
Pip,1
Sval2,1
Sval1,1
Sval3,1
Sva,1
Tas2r139,1
Tas2r144,1
Gstk1,1
Tmem139,1
Casp2,1
Clcn1,1
Fam131b,1
Zyx,1
Epha1,1
2010310C07Rik,1
Tas2r143,1
Tas2r135,1
Tas2r126,1
Olfr458,1
Olfr457,1
Olfr456,1
Olfr455,1
Tcaf3,1
Tcaf2,1
Tcaf1,1
Olfr453,1
Olfr38,1
Olfr452,1
Olfr450,1
Olfr449,1
Olfr448,1
Olfr447,1
Olfr446,1
Olfr444,1
Olfr441,1
Olfr237-ps1,1
1700024N05Rik,1
Olfr437,1
Olfr13,1
Olfr435,1
Olfr434,1
Olfr47,1
Arhgef5,1
Nobox,1
Tpk1,1
9430018G01Rik,1
Cntnap2,1
Cul1,1
Ezh2,1
Rn4.5s,1
Pdia4,1
Mir704,1
Zfp786,1
Zfp398,1
Zfp282,1
Zfp212,1
Zfp783,1
Zfp956,1
Zfp777,1
Zfp746,1
Krba1,1
Zfp467,1
Sspo,1
Zfp862-ps,1
1700026J14Rik,1
Atp6v0e2,1
Lrrc61,1
Rarres2,1
Gm5111,1
Repin1,1
Zfp775,1
AI854703,1
Gimap8,1
Gimap9,1
Gimap4,1
Gimap6,1
Gimap7,1
Gimap1,1
Gimap5,1
Gimap3,1
Tmem176b,1
Tmem176a,1
Aoc1,1
1600015I10Rik,1
Doxl2,1
4930563H07Rik,1
Svs1,1
Gpnmb,1
Malsu1,1
Igf2bp3,1
Tra2a,1
Ccdc126,1
Fam221a,1
Stk31,1
Npy,1
Mpp6,1
Dfna5,1
Osbpl3,1
Cycs,1
5430402O13Rik,1
Mir6371,1
4921507P07Rik,1
Npvf,1
C530044C16Rik,1
Mir148a,1
Gm6559,1
Nfe2l3,1
Hnrnpa2b1,1
Cbx3,1
Snx10,1
Skap2,1
Halr1,1
Hoxa1,1
Hotairm1,1
Hoxa2,1
Hoxaas2,1
Hoxa3,1
Hoxa4,1
Hoxaas3,1
Hoxa5,1
Hoxa6,1
Mira,1
Hoxa7,1
Hoxa9,1
Mir196b,1
Hoxa10,1
Hoxa11,1
Hoxa11os,1
Hoxa13,1
Hottip,1
Evx1os,1
Evx1,1
1700094M24Rik,1
Hibadh,1
Tax1bp1,1
Jazf1,1
Gm4872,1
Creb5,1
Tril,1
Cpvl,1
4921529L05Rik,1
Chn2,1
9130019P16Rik,1
Prr15,1
Wipf3,1
Scrn1,1
Fkbp14,1
Plekha8,1
Mturn,1
Znrf2,1
Nod1,1
Ggct,1
Gars,1
Crhr2,1
Inmt,1
Fam188b,1
Aqp1,1
Ghrhr,1
6430584L05Rik,1
Adcyap1r1,1
Neurod6,1
Gm3279,1
Ccdc129,1
Ppp1r17,1
Pde1c,1
Lsm5,1
Avl9,1
Kbtbd2,1
Fkbp9,1
Nt5c3,1
Vmn1r4,1
Vmn1r5,1
Vmn1r6,1
Vmn1r7,1
Vmn1r8,1
Vmn1r9,1
Vmn1r10,1
Vmn1r11,1
Vmn1r12,1
Vmn1r13,1
Vmn1r14,1
Vmn1r15,1
Vmn1r16,1
Vmn1r17,1
Vmn1r18,1
Vmn1r19,1
Vmn1r20,1
Ppm1k,1
Herc6,1
Pyurf,1
Lancl2,1
Vopp1,1
Vmn1r21,1
Vmn1r22,1
Vmn1r23,1
Vmn1r24,1
Vmn1r25,1
Vmn1r26,1
