chr1p12,chr1p13,chr1p21,chr1p22,chr1p31,chr1p32,chr1p33,chr1p34,chr1p35,chr1p36,chr1q21,chr1q22,chr1q23,chr1q24,chr1q25,chr1q31,chr1q32,chr1q41,chr1q42,chr1q43,chr1q44,chr10p11,chr10p12,chr10p13,chr10p14,chr10p15,chr10q11,chr10q21,chr10q22,chr10q23,chr10q24,chr10q25,chr10q26,chr11p11,chr11p13,chr11p14,chr11p15,chr11q12,chr11q13,chr11q14,chr11q21,chr11q22,chr11q23,chr11q24,chr12p11,chr12p12,chr12p13,chr12q12,chr12q13,chr12q14,chr12q15,chr12q21,chr12q22,chr12q23,chr12q24,chr13q12,chr13q13,chr13q14,chr13q22,chr13q32,chr13q34,chr14q11,chr14q12,chr14q13,chr14q21,chr14q22,chr14q23,chr14q24,chr14q31,chr14q32,chr15q13,chr15q14,chr15q15,chr15q21,chr15q22,chr15q23,chr15q24,chr15q25,chr15q26,chr16p11,chr16p12,chr16p13,chr16q12,chr16q13,chr16q21,chr16q22,chr16q23,chr16q24,chr17p11,chr17p12,chr17p13,chr17q11,chr17q12,chr17q21,chr17q22,chr17q23,chr17q24,chr17q25,chr18p11,chr18q11,chr18q12,chr18q21,chr18q23,chr19p13,chr19q13,chr2p11,chr2p13,chr2p14,chr2p15,chr2p16,chr2p21,chr2p22,chr2p23,chr2p24,chr2p25,chr2q11,chr2q12,chr2q13,chr2q14,chr2q21,chr2q23,chr2q24,chr2q31,chr2q32,chr2q33,chr2q34,chr2q35,chr2q36,chr2q37,chr20p11,chr20p12,chr20p13,chr20q11,chr20q13,chr21q21,chr21q22,chr22q11,chr22q12,chr22q13,chr3p14,chr3p21,chr3p22,chr3p24,chr3p25,chr3p26,chr3q12,chr3q13,chr3q21,chr3q22,chr3q23,chr3q24,chr3q25,chr3q26,chr3q27,chr3q29,chr4p14,chr4p15,chr4p16,chr4q12,chr4q13,chr4q21,chr4q22,chr4q23,chr4q24,chr4q25,chr4q26,chr4q27,chr4q28,chr4q31,chr4q32,chr4q34,chr4q35,chr5p12,chr5p13,chr5p15,chr5q11,chr5q12,chr5q13,chr5q14,chr5q21,chr5q22,chr5q23,chr5q31,chr5q32,chr5q33,chr5q34,chr5q35,chr6p12,chr6p21,chr6p22,chr6p24,chr6p25,chr6q13,chr6q14,chr6q15,chr6q16,chr6q21,chr6q22,chr6q23,chr6q24,chr6q25,chr6q27,chr7p11,chr7p13,chr7p14,chr7p15,chr7p21,chr7p22,chr7q11,chr7q21,chr7q22,chr7q31,chr7q32,chr7q33,chr7q34,chr7q36,chr8p11,chr8p12,chr8p21,chr8p22,chr8p23,chr8q11,chr8q12,chr8q13,chr8q21,chr8q22,chr8q23,chr8q24,chr9p13,chr9p21,chr9p22,chr9p24,chr9q21,chr9q22,chr9q31,chr9q32,chr9q33,chr9q34,chrXp11,chrXp21,chrXp22,chrXq13,chrXq21,chrXq22,chrXq23,chrXq24,chrXq26,chrXq28,Histology
-794.4917683,617.2777372,-408.2149908,2229.962559,-992.0323984,-208.2209633,-2453.303229,437.9056233,1375.11541,288.5775702,664.3738751,1882.127922,-1068.119428,-961.2317913,508.2233225,-1325.616355,-1625.525996,-100.6255001,1090.485274,-2904.855314,284.4137362,244.9909379,177.2041778,-249.5540492,672.5121887,-142.9741242,-1021.007384,188.1488167,461.59965,-1183.23569,-1184.014424,-1837.635346,-521.2271117,323.2664906,1391.294916,-2561.669618,-695.7200136,-272.7591798,488.1745885,684.5066025,-1101.054918,30.52644108,-736.5019552,-1241.437276,109.8255156,-1150.240575,-610.6629127,1120.286559,128.2111971,1295.183371,879.2461013,105.4489058,3535.378421,811.336378,630.4000046,-785.6957885,-1412.029788,735.9028835,-1219.58974,-960.1903802,768.6362666,-68.51322979,-948.4509862,757.9827058,2092.532633,1417.46689,-74.91053042,188.4739419,-1821.49874,239.5116187,-3171.415882,375.5522378,-740.2702976,-28.2275997,1645.142236,1378.186183,568.5645152,552.6544564,73.43887647,-141.6149222,-1019.666371,-541.5657398,-19.74971045,1381.565062,-152.1012303,-184.1906619,-314.6488032,475.7743648,586.1905137,-2707.136415,210.3422427,473.1059002,-300.4779243,-922.9919126,-855.1213525,897.5987463,351.2157577,1073.134036,1100.158392,298.0560651,-472.1682452,75.59561149,-1701.233934,455.5304108,-827.072852,1567.635648,-85.91627715,3484.524196,1948.253898,853.1882828,822.3962792,1434.261483,-47.19848531,646.3079948,741.5115114,1404.242437,-1383.012083,130.2751102,-222.1802187,-797.772886,300.808508,-1737.257757,-1049.878728,2797.194334,265.8054016,-2219.589374,-511.7064558,-1326.673654,-223.3123623,-1932.297449,-1494.756159,906.3745331,389.410468,-389.876215,-835.3171818,-1182.677614,-1206.252386,-23.63620184,431.0621714,-735.4734399,-153.1008427,-608.4338571,1443.902593,-608.2526,-1499.144507,2918.138448,-1277.98382,449.08995,-48.64636547,2019.180851,-2387.316397,1529.501838,413.9500369,-756.7731593,-26.29122024,1912.821844,-241.5188902,-321.0239708,1060.508892,-1783.679834,1195.819285,-1473.594393,1849.310165,1226.770084,824.5360665,-1959.473578,-1057.850405,-586.5070398,662.829634,-2269.975784,-1690.847561,-353.0223293,1136.699663,1718.17452,1579.672982,-895.1645209,53.15314937,1028.451788,-638.52195,50.61132033,2027.144157,991.1932826,-44.07908574,-1255.055863,1409.450059,-100.4575206,605.5184689,-2934.597526,478.9942881,-1042.41682,-513.2369894,1160.334186,-1729.439767,282.4814443,-830.8714844,-3984.317092,2412.936552,-959.5261033,15.69569586,922.4768898,798.6779443,1074.610613,1865.176707,788.8375683,-331.3736424,-663.6621644,-2139.628125,475.9308277,781.0830441,-349.0503399,518.6673781,760.4980388,-750.8249522,2183.853053,-2360.178729,-1363.641833,595.7622256,1063.907632,-1790.426325,-2020.396491,-3272.163163,-689.4215911,140.4739991,-1393.877191,-521.452699,1682.941221,289.4530754,118.8953017,139.9624614,-410.4493081,1639.422679,-2208.418477,415.6976159,604.410383,-250.387415,-1388.715418,1531.39812,439.6974494,25.10586701,-4290.244437,-375.3397692,-1024.184935,-1855.952852,-1317.575666,-2666.626075,2055.463998,-1484.182395,-6.515002505,EMT
-1574.526563,300.5460788,-1815.634707,1556.939458,-571.4531422,-274.7521316,-2694.087829,387.3800268,1355.587502,336.3470195,322.0729277,1278.494835,-1238.718926,-1376.756459,1139.587452,-677.723002,-1001.367898,-203.9215752,1008.373931,-3214.134483,1016.966253,361.1255605,-5.596645817,-285.6294712,370.3534869,-3.62056641,-552.7257902,-530.142422,721.2272879,-737.1524117,-660.9982299,-1168.981144,182.2977714,97.63354573,1082.271732,-2698.640109,-101.9275166,-148.9712784,1180.083757,1423.777332,-1347.086165,63.86565242,-860.3917993,-1481.167628,670.9983739,-1199.289421,-493.002306,-114.9524174,85.22296356,624.1398154,823.3609411,-800.4005771,3485.627839,712.2989525,376.7837608,-541.1213121,-1842.491472,884.5972215,-481.9572304,-1144.635471,713.9461524,378.9717974,-1465.265331,1479.543635,1256.003692,1839.630127,-577.2087377,270.1318372,-1234.232389,351.0662046,-2182.749112,-527.1302587,-1070.165756,-51.78007911,1440.970204,1361.696204,514.0362999,829.2052621,673.4628187,401.6418509,-369.1887278,-519.1613629,159.1528645,1006.190192,-746.5477652,-713.0518684,-121.5235668,287.5354088,324.2099521,-2700.367515,132.4254453,360.8922616,89.03812606,-1229.853247,-795.7192747,248.9167538,59.30135996,986.845291,1212.264811,-334.3720377,-730.5860629,501.8383099,-1998.539943,221.0081458,168.5521628,1166.575347,341.1160982,3562.127272,2327.209997,645.7731592,851.95023,994.8627089,-108.6534635,993.5708228,447.891796,638.3132867,-2038.309389,28.39725577,-221.7862538,-287.8903998,39.46470858,-2313.30804,-1523.110955,2129.837722,-194.9893067,-1806.158435,-58.26988314,-1267.627834,-430.8430766,-2132.716246,-1290.447172,804.5945686,-118.8756376,-440.8224469,358.3908775,-1275.943473,-730.7508987,32.17852138,51.97172461,-109.4727061,-8.866069583,-424.9221337,1327.630563,-226.5030436,-1337.660373,3730.892016,-1536.63548,566.2508621,594.8388015,1308.020616,-1372.390119,1068.586195,-260.5066052,-36.08454537,-56.27232722,2438.021793,-174.4620902,-786.2428648,955.8518886,-1823.466381,812.5849367,-1209.666046,1299.795612,350.5335498,12.93683593,-2011.220278,-1685.499972,-796.5422229,139.8314446,-2379.474351,-2116.428705,-261.3295677,912.4254716,744.360634,1654.627103,-1214.209904,17.79061277,1045.871025,-559.7269156,267.5063654,1421.202166,-0.735154121,-145.4581628,-1570.008029,1073.547315,-487.3835066,275.7311871,-2736.723197,258.0448101,-1300.968634,60.03406313,643.5097996,-1603.804385,227.6025706,-1396.129849,-4623.846764,679.4529845,-1367.773107,81.23760029,913.8811116,275.0689676,269.5883192,1449.343944,1431.119066,-197.7798229,-665.9095372,-2556.705212,421.9071579,425.7987914,-920.5078077,530.1248302,-1027.45,-1271.976794,2066.807459,-1912.950515,-1823.418076,518.933322,626.8524981,-853.9863924,-1284.40042,-3040.697814,-408.1685157,-424.2842453,-853.7378534,-804.778807,1336.944082,-267.4031903,-109.605963,62.58465334,-1012.822722,1119.464064,-1231.494567,566.5481581,471.4934844,-366.7481895,-1188.765906,1379.180672,285.6987532,199.513232,-3395.373707,-303.2643511,-1185.289187,-1340.674519,-1286.700544,-2991.538686,2200.001763,-1647.635783,380.6074104,EMT
-2148.20156,133.9857531,-212.0218082,1071.206209,-1285.19107,-1044.235125,-2060.926902,379.9566278,1540.675632,214.8695612,490.4493168,2042.053106,-1164.934026,-642.7085019,461.7773463,-1558.383765,-610.4406786,-578.6521155,1428.257136,-1763.286221,-193.11365,-524.610324,-1184.505126,-791.9421476,1629.320044,242.6669086,-906.8854994,-558.7103712,225.3694056,-259.3532985,-1148.922749,-1239.132971,359.183528,-118.0848821,1491.370098,-3365.8279,-393.1071672,-318.1680593,744.1213172,1411.040937,-1522.653217,641.6505189,-734.2364787,-1291.649531,-391.4867296,-945.2556611,-595.926998,-321.7423544,380.6037083,910.1375897,550.0590387,-177.7799438,3561.133612,299.0493721,608.2631294,-759.5697289,-1480.187424,702.945456,582.2166742,-821.5410112,276.83361,336.0126906,-969.5143396,1070.207989,2219.379641,806.8535648,504.7013147,702.6761095,-1805.035754,588.1978857,-3439.656294,-442.801359,-1024.677526,59.86245962,1438.216667,1042.270256,-44.21469102,717.0833934,297.9496913,630.3044983,-935.1507034,-394.1268398,-14.77533838,539.3137603,21.58039106,-746.2215429,-510.4826025,-318.4575621,268.4614486,-2506.214498,689.7450287,684.5320587,90.05482123,-813.9381081,70.96639902,720.2090728,208.7612111,1061.533316,1237.217319,-105.1901157,-769.6828927,147.5776751,-2196.880715,129.309133,-252.7336756,1713.496279,-122.1497636,3237.790555,2168.443753,340.2269788,832.0187337,727.7730786,-32.90982909,198.7943731,1543.404834,1133.593635,-3404.393213,481.2082908,-239.5275079,-644.9715188,92.92232767,-1656.853646,-1816.912064,2974.006741,-16.87962005,-1568.851172,-130.8558928,-1126.58271,-367.808497,-2088.304136,-1619.696673,173.0116456,-79.7212821,-270.8051702,45.971274,-1020.784486,-604.1984618,619.3529462,139.7572582,6.726547201,-101.8797004,-550.8379778,1153.828279,42.47284472,-1157.493383,3064.440941,-855.3760326,478.3759192,-244.4135373,841.0761242,-3088.016405,600.3307399,-520.247434,-450.4908765,440.2209985,1855.001894,183.2723226,-975.0630199,756.0001157,-1349.079645,504.3031078,-2137.902661,1327.677014,76.41983019,-74.31958559,-2237.553404,-1821.188855,-1940.335816,-245.8424898,-2072.754756,-1682.361593,61.80888,273.5331193,1802.310537,1118.838438,-1205.924943,-246.3645582,1087.324717,-475.6545521,-1043.121061,1686.453237,292.1101134,-596.1378907,-1429.855158,1276.34546,173.1263091,275.154164,-2728.230638,309.8190273,-1460.014274,-60.61568626,240.3948045,-1423.440428,575.1019439,-704.3227436,-3868.380196,1572.045033,-793.4738883,677.3477159,1040.143671,-64.61158449,1121.803429,2315.801491,1747.57245,-557.9557028,-1429.378454,-1249.109464,-48.95568859,751.2285463,-1136.986604,-138.1832358,-686.7629985,-1570.019263,2046.622043,-2173.970929,-1660.521067,-28.4066896,1287.988922,-1563.978104,-2790.545012,-3189.601128,-619.2812736,665.0236458,-828.6926572,-241.9128707,1765.368272,489.5016557,374.7706617,325.8382934,-1262.572331,1687.976897,-1309.193973,778.9326805,1068.164364,-603.9834086,-1394.360661,1134.038021,381.381426,-640.7011166,-4287.384261,-344.0520736,-1137.842462,-1333.040147,-551.833864,-3054.21281,2317.294208,-1199.837776,-113.0596327,EMT
-1760.370911,447.5106968,-1396.991104,1187.169973,-871.8236331,-523.489795,-2375.120705,765.9922922,1020.660398,365.0368716,1321.859897,1496.570344,-1282.470358,-1360.04456,1030.185097,-943.6799208,-1113.036298,-42.63631684,931.095858,-2794.265685,695.4978637,92.67770712,-62.11821335,21.79215665,476.1271045,501.5825865,-746.3970128,-505.1525005,377.7632447,-679.8228902,-977.5788281,-1494.970503,58.871494,-501.2350038,1405.537172,-2715.92154,-233.3460993,-233.9332654,1027.842813,1666.507643,-969.1442561,582.588934,-835.9861182,-1516.528747,223.3008092,-986.44835,-618.8186616,821.1907583,514.3011227,1157.219579,804.9339315,-266.7225948,3383.465408,634.338857,162.3632008,-350.6950985,-1653.167327,972.9890663,-894.7922297,-819.8324673,749.3307918,236.6753029,-1101.845111,913.4178476,1557.750572,1681.989591,-662.6654977,156.4229894,-1517.126327,59.30364607,-2262.052118,223.947979,-1019.907539,-70.94345801,1719.425318,841.5969205,114.2316852,1152.881065,715.8155729,385.1150325,-628.3577056,-419.4986902,161.2600845,1431.04498,-637.7917664,-647.7185814,-652.6557037,288.0527178,226.7623699,-2672.152591,308.5481072,568.7454291,-452.2706178,-816.3773151,-769.3500635,710.9042008,-233.370371,954.3291585,1442.697313,-234.1820271,-380.2389384,542.2203576,-1925.62935,93.02854842,-289.3682994,828.1078208,325.62193,3404.97739,1908.217198,879.1009265,530.9178434,811.0881477,-380.6885167,1240.893065,759.9766402,780.3684371,-1765.439151,221.7267967,-14.30400355,-458.6340215,251.2341567,-2060.928448,-1487.003868,2216.942157,87.22795442,-1842.535226,-321.0445646,-1382.777529,-164.1831166,-2241.974875,-1516.012578,388.640189,-319.0834918,184.2760863,-317.0048627,-911.1934942,-1027.349656,44.91790834,205.9391961,-243.061434,-164.5393671,-371.1153796,871.4218895,-366.9217598,-1354.292767,3282.043167,-1200.750135,527.2389866,456.3416341,1720.362393,-2268.862293,1485.173673,-293.8515093,-582.4430884,146.9528352,2514.092895,159.1214661,-953.4254536,1501.276755,-1226.2106,578.148006,-1258.609295,1791.493963,639.2095398,67.69912436,-2028.359791,-1195.514399,-1188.908644,-120.4388095,-2151.761224,-2041.650104,-586.5038649,175.9453458,1242.199386,1493.315215,-751.6202952,-143.4747156,1234.897483,-469.7370213,53.43618926,873.1917601,491.6455472,-337.0530976,-1587.543557,1201.597393,-70.9156184,624.4734245,-2843.469086,76.39262282,-1160.542963,419.5782129,817.60026,-1132.544136,291.515218,-721.0356031,-3920.449603,1179.521419,-1672.785282,125.5196506,657.3125015,196.578563,811.6104155,1188.290606,1521.625218,-20.24461894,-1145.172421,-1672.258041,261.196584,404.7847147,-639.6605593,292.3381138,-728.5347796,-1490.963735,2381.475194,-2153.237866,-2265.142619,308.1586123,1143.123707,-990.415273,-1457.380566,-3067.294815,-518.8145291,260.6686104,-893.0047645,-656.6357114,1863.101129,735.9533867,462.4447476,547.028131,-584.812057,1990.253462,-1595.272956,660.4324319,541.4902384,281.4124581,-107.0869685,1416.590899,251.6451298,-34.02580587,-4670.828035,-543.9764638,-1259.19587,-1871.799554,-1453.093235,-2447.518945,1499.742482,-1608.569648,434.442167,EMT
-1454.272768,603.568269,-501.570444,1649.928411,-736.9036948,-999.3637198,-2113.668122,253.6749962,925.8262606,-45.80017637,528.5893045,1759.901708,-1102.162068,-1984.117401,650.922358,-560.5048421,-1740.630914,-1251.63549,1216.61263,-2760.807438,387.4242008,579.750357,-226.6966427,-357.4949463,758.1117108,104.2086753,-674.2646113,-371.1614327,823.3183885,-706.014531,-850.0624673,-1842.24676,12.27622806,366.7972299,830.5698642,-2955.369385,-388.1142152,150.2349559,1235.043504,1796.468078,-1773.664042,-36.98785144,-888.0403111,-1442.444278,105.2716887,-1147.13586,-356.4478919,542.8271548,25.39753897,560.5416761,883.0531415,-483.4709451,3836.233263,732.2539055,463.0362536,-563.3019212,-1785.101782,1020.713472,-830.0499713,-868.2301929,507.2565261,627.5318344,-1268.957783,1003.720496,1527.329196,1685.453184,490.5905481,640.686873,-1507.106565,397.7823866,-2709.563889,350.0621469,-916.8162903,-139.3949372,1650.734383,1137.123166,420.6091614,1186.109797,630.8178471,604.3646534,-579.9416755,-368.3106701,-552.323957,491.027143,-959.4165138,-511.2889815,115.1851758,206.97103,-357.8897366,-2626.849271,290.2863677,470.3145013,-120.7657196,-1219.04581,-908.0524505,550.0393839,300.7377992,922.1162156,1725.551004,-385.7696829,26.59647406,295.4223991,-2076.851851,364.7688105,-417.2991384,1285.750902,62.0624546,2481.978443,1905.649427,1045.067112,523.4603768,1100.007603,-261.8066099,951.8618887,882.479019,1112.667991,-1525.167118,-216.8482334,-389.0724461,-1586.693731,21.09292526,-1876.684722,-1084.274966,1943.10792,426.9414671,-2420.710805,-435.8098997,-1056.443495,-297.9817659,-2350.307448,-813.711309,797.984835,-98.20140257,-433.4226571,318.1774672,-1078.079085,-1022.954963,-95.57077355,221.535257,-170.4175491,-196.5506137,192.2801348,1422.376782,-448.0252896,-1684.006575,3073.019574,-1347.785129,577.4951384,432.6926045,1022.301455,-1729.884318,1165.705032,200.6292459,-520.1435836,248.4339455,2228.463441,-730.3663217,-614.6007602,1120.576365,-918.5500346,743.4342463,-1223.61188,2157.933938,836.8723503,373.5704458,-1779.771347,-1436.670057,144.1633554,59.60241984,-2224.393303,-2057.281941,-149.1338135,1065.685431,1900.357551,1559.644635,-905.0715063,32.95002999,1099.977272,-366.3078782,-295.5658386,559.7097066,579.4643534,-145.6960789,-1063.850573,1315.684839,-557.6185496,786.2889857,-2421.852962,250.7128202,-1178.28046,-425.3558725,-112.3839838,-1049.962089,501.4878185,-817.7573626,-4398.266099,916.7036979,-1709.793502,-535.6285056,827.7792438,71.69417005,705.3481976,1467.476735,1219.263803,-214.3400608,-667.7193618,-2382.655393,853.6268305,801.7642426,-751.6956565,491.5201028,-885.8574015,-1323.218677,2207.34603,-2100.004615,-1745.407761,517.2430637,-248.4704119,-727.7820398,-1702.842109,-3101.243302,190.4533179,-202.2740571,-1422.127981,-797.2036397,1490.694741,395.3314928,206.1278249,-397.6627228,-640.3149006,1688.682599,-2229.995058,760.6632537,322.059675,-365.3157434,-1050.146759,1104.782235,365.2114943,273.9122578,-3591.612547,-193.359475,-964.8799258,-1464.323276,-973.0270348,-2332.145844,2109.128922,-1180.858864,-17.31192413,EMT
-2214.230552,-85.55518769,-775.9381427,1166.955541,-1295.313966,-1265.677284,-2519.615821,447.8738303,1320.137599,359.2379204,120.0352203,1423.14668,-1260.102808,-745.0034866,1016.606428,-1635.429073,-532.5079047,-394.2354926,1456.810931,-2283.252371,-88.80443138,61.93650218,-845.9804457,-766.117659,1057.655698,-585.3370683,-592.7961524,-381.8411319,756.6272997,-409.0578693,-969.3997539,-1159.661375,152.292136,230.7077279,1886.75678,-3127.429591,-255.4430345,-233.1431977,1014.601891,1759.111647,-1483.154172,81.85591472,-429.5909071,-1243.715109,-488.3229549,-1333.660293,-551.2921834,-219.5190767,171.6120108,992.0396264,1297.358878,-25.42120662,3979.277308,490.2069132,482.6928273,-904.8707143,-1259.034342,507.49202,-1089.111996,-682.183411,1067.191198,973.0278316,-1248.359608,699.7201128,627.5268104,678.30582,-339.2500657,223.2503947,-2344.762528,251.5671046,-2667.230376,410.667949,-1143.532614,-430.2077273,1506.018072,1347.848576,764.5907023,756.6767971,543.8456307,675.1001989,-912.3827466,-425.9602838,289.9439589,254.5763521,553.7248899,-625.0523982,-646.7671307,-96.08693037,31.24516931,-3116.62373,569.5981149,961.1461449,-331.5235007,-964.5433821,-338.2459068,749.0790204,85.986688,1143.666485,945.697826,-208.9186311,-1063.501127,196.7301178,-1426.453691,346.1039508,-279.4592245,1401.412639,465.040401,3174.662946,1572.317135,703.9534635,663.0384543,856.7493448,-147.770338,-152.2765627,1073.80432,1232.728964,-2009.892507,690.4107904,-347.1247395,-1221.994436,-467.1682315,-1736.329619,-1544.522557,2852.006482,492.6600753,-1604.487859,409.6244184,-1287.276375,-91.34727038,-2013.621852,-1209.886611,312.0919625,262.2238858,14.24833639,477.6932789,-983.1619682,-666.7379264,416.9027797,116.7982803,1.399917357,140.1149372,-64.62201941,1402.25025,-472.4794907,-1219.878086,3809.056472,-1364.430806,782.4222949,-281.5884304,752.8173525,-2598.413756,375.2642864,-605.4138549,-277.0845558,151.897237,2231.32816,-286.9982314,-763.2743186,1156.59937,-3136.532046,1070.932481,-1609.49351,1017.228856,-404.0417451,-120.9411732,-2066.446328,-2382.29431,-2278.046412,-910.9953737,-2441.611514,-2121.269386,-1059.944014,227.6571206,1460.66552,1181.139953,-1156.978125,-493.0231553,809.7918158,-511.2147898,-980.9498495,1105.455055,973.186444,-229.9662117,-1266.188131,1435.844888,-199.0458398,445.574018,-2624.726291,447.4695118,-1571.035621,-170.6048042,132.3102178,-692.6052762,-107.1113399,-826.5322777,-4041.554566,1467.55295,-964.8681802,705.1884373,772.3253419,-575.9556273,1065.584601,1672.964907,1393.365078,-326.6971079,-867.4069747,-2526.323898,496.4680062,1016.446373,-1375.992831,227.8806638,-708.7081147,-1459.789015,2538.610779,-1874.617242,-1316.041802,394.1607235,937.6869599,-1036.106228,-2035.403247,-3209.396425,-1115.141456,344.1566588,-1438.389526,-758.6982378,1436.903046,-352.8267281,-194.9179481,508.1804308,-635.1257453,1441.17458,-1528.203257,721.9665186,1108.595432,-588.1898553,-1346.461718,1661.034031,516.9521853,-261.8245266,-4105.93674,-883.2269681,-1163.559211,-1590.401943,-1260.178242,-3308.228485,1568.065557,-1149.895222,-86.67756043,EMT
-1465.644687,48.1535273,-1131.795544,1793.571281,-304.3775244,-608.5785347,-2329.560492,372.2769382,1096.313749,279.981935,231.1534029,582.5038569,-1272.751532,-805.708936,1058.993094,-390.9361211,-868.9425423,-229.1764624,865.8381491,-2558.281119,1182.988995,657.1196534,483.1718741,274.2672521,1498.254098,188.9593047,-629.2481736,206.221684,759.432806,-705.0722157,-1099.866045,-1957.549974,-98.13172828,-85.10306184,1022.189995,-3064.961115,-207.0004208,81.37264677,888.9995133,1653.684503,-462.3533749,-357.4293302,-1040.078925,-1404.259422,827.3743276,-962.582359,-488.9670284,461.0557643,-246.1989445,1257.228897,1127.701315,-98.37273731,3909.08067,707.2498997,375.0742804,-533.375106,-1681.712193,715.5935293,-1043.845045,-1179.027063,601.324201,73.72902829,-1169.350536,1527.383064,2073.475995,1844.053268,-301.4964195,733.4910112,-573.1278456,137.7013808,-2722.464998,240.2636956,-1135.151986,-277.3977627,1281.676409,1114.116322,494.5345619,1281.300342,541.5855232,348.9883411,-555.7738961,-410.8988397,-127.8681803,778.3217885,-599.3253288,-496.4765557,-476.6399382,262.9441534,333.4049715,-3187.123635,232.323345,573.8751216,-155.8018784,-1348.160955,-1097.937326,261.931758,188.2491202,693.3083768,1090.89157,-280.9806411,-474.5587783,-147.7788903,-3634.092345,284.9984135,-648.6699148,1256.764184,41.99063476,3475.123383,2144.209752,1226.694076,372.6188217,754.106384,-85.02991584,873.7232551,52.99051355,1086.796186,-2284.373743,135.2489213,-136.6693641,-530.7042219,960.8373236,-1604.653666,-1083.749458,2789.139806,438.5933187,-2209.147604,-428.1976785,-1342.011026,-312.8999046,-2033.482886,-1114.885987,462.6787872,-293.95289,-643.7829757,-65.12914924,-1118.878808,-523.2135195,-282.4994116,17.24578975,-18.01753571,-184.4375514,-14.29118969,1551.912651,-132.593449,-1306.309787,3228.545669,-1043.252408,673.7526487,409.0429336,1490.698866,-2010.520222,1484.685548,92.1438935,-341.811005,-479.0212653,2034.500381,-608.027591,-1032.301685,1251.869966,-2824.641111,1102.434864,-1360.452901,725.1597322,433.8669861,-70.14357292,-2114.615597,-1083.176122,-899.6574983,-207.812197,-1899.353014,-1733.991065,-744.8486241,1616.693248,1124.311557,1381.905228,-306.8348094,913.832934,1316.153625,7.183685589,996.1175247,955.8111606,257.6866793,-115.9410773,-1330.423456,1353.378867,191.8148581,571.4468378,-3029.058164,240.1861632,-643.277424,152.1177828,1482.682535,-705.2001214,258.5219688,-620.7134173,-4262.676394,2042.685555,-711.9842325,1001.56706,1173.056084,161.6850581,447.5231873,1628.658862,826.5075062,873.0133164,-847.8206257,-2031.997816,530.0940158,661.3830485,-660.7282105,277.4659414,-775.285034,-966.9580393,2294.686972,-2042.89191,-1983.160396,105.2424732,608.7130986,-1350.02178,-1592.583745,-3065.946782,-584.4578537,305.9670469,-372.6164674,-479.0329423,1357.65482,334.3299777,-175.6093342,-177.836774,-336.814027,1728.16959,-1696.778336,872.1606193,1339.09191,-565.4726093,-1269.065772,1213.153901,50.05612626,210.2334473,-3676.942782,93.98931021,-1262.225102,-1821.303065,-1606.384036,-2769.811288,1844.781175,-1211.266367,456.202666,EMT
