GLI1_UP.V1_DN,GLI1_UP.V1_UP,GCNP_SHH_UP_EARLY.V1_DN,GCNP_SHH_UP_LATE.V1_DN,RAPA_EARLY_UP.V1_DN,RAPA_EARLY_UP.V1_UP,HINATA_NFKB_MATRIX,CYCLIN_D1_KE_.V1_UP,CYCLIN_D1_UP.V1_UP,CSR_EARLY_UP.V1_DN,VEGF_A_UP.V1_UP,BCAT_GDS748_DN,BCAT_GDS748_UP,BCAT.100_UP.V1_DN,BCAT.100_UP.V1_UP,ATF2_S_UP.V1_UP,ATF2_UP.V1_UP,WNT_UP.V1_UP,ATM_DN.V1_DN,ATM_DN.V1_UP,P53_DN.V2_DN,RELA_DN.V1_DN,BCAT_BILD_ET_AL_DN,BCAT_BILD_ET_AL_UP,E2F3_UP.V1_UP,CAMP_UP.V1_DN,CAMP_UP.V1_UP,PRC1_BMI_UP.V1_UP,PRC2_EED_DN.V1_UP,PRC2_EZH2_UP.V1_UP,PRC2_SUZ12_UP.V1_UP,JNK_DN.V1_DN,JNK_DN.V1_UP,BRCA1_DN.V1_UP,CTIP_DN.V1_UP,PKCA_DN.V1_DN,MTOR_UP.N4.V1_DN,PTEN_DN.V2_UP,DCA_UP.V1_UP,ESC_J1_UP_EARLY.V1_UP,ESC_J1_UP_LATE.V1_UP,ESC_V6.5_UP_EARLY.V1_UP,ESC_V6.5_UP_LATE.V1_UP,PTEN_DN.V1_DN,NOTCH_DN.V1_DN,EIF4E_DN,EIF4E_UP,CRX_DN.V1_DN,CRX_DN.V1_UP,CRX_NRL_DN.V1_DN,CRX_NRL_DN.V1_UP,NRL_DN.V1_DN,NRL_DN.V1_UP,RB_DN.V1_DN,RB_P107_DN.V1_DN,RB_P130_DN.V1_DN,CAHOY_ASTROCYTIC,CAHOY_NEURONAL,CAHOY_OLIGODENDROCUTIC,IL15_UP.V1_DN,IL2_UP.V1_DN,IL21_UP.V1_DN,PDGF_ERK_DN.V1_DN,PDGF_ERK_DN.V1_UP,PDGF_UP.V1_DN,PDGF_UP.V1_UP,TGFB_UP.V1_DN,YAP1_DN,YAP1_UP,SIRNA_EIF4GI_DN,SIRNA_EIF4GI_UP,SINGH_KRAS_DEPENDENCY_SIGNATURE,STK33_DN,STK33_NOMO_DN,STK33_SKM_DN,KRAS.DF.V1_DN,TBK1.DN.48HRS_DN,TBK1.DN.48HRS_UP,NFE2L2.V2,CORDENONSI_YAP_CONSERVED_SIGNATURE,JAK2_DN.V1_DN,JAK2_DN.V1_UP,PGF_UP.V1_DN,E2F1_UP.V1_DN,EGFR_UP.V1_UP,ERBB2_UP.V1_UP,CYCLIN_D1_KE_.V1_DN,CYCLIN_D1_UP.V1_DN,AKT_UP_MTOR_DN.V1_DN,AKT_UP.V1_DN,MTOR_UP.V1_DN,VEGF_A_UP.V1_DN,ATF2_S_UP.V1_DN,ATF2_UP.V1_DN,P53_DN.V1_DN,SNF5_DN.V1_DN,SNF5_DN.V1_UP,LTE2_UP.V1_UP,MEK_UP.V1_UP,RAF_UP.V1_UP,MTOR_UP.N4.V1_UP,ESC_J1_UP_EARLY.V1_DN,ESC_J1_UP_LATE.V1_DN,ESC_V6.5_UP_EARLY.V1_DN,ESC_V6.5_UP_LATE.V1_DN,RPS14_DN.V1_UP,HOXA9_DN.V1_UP,STK33_NOMO_UP,STK33_SKM_UP,STK33_UP,KRAS.DF.V1_UP,TBK1.DF_DN,TBK1.DF_UP,LEF1_UP.V1_UP,PGF_UP.V1_UP,E2F1_UP.V1_UP,EGFR_UP.V1_DN,ERBB2_UP.V1_DN,GCNP_SHH_UP_EARLY.V1_UP,GCNP_SHH_UP_LATE.V1_UP,HINATA_NFKB_IMMU_INF,CSR_EARLY_UP.V1_UP,CSR_LATE_UP.V1_DN,CSR_LATE_UP.V1_UP,AKT_UP_MTOR_DN.V1_UP,AKT_UP.V1_UP,MTOR_UP.V1_UP,WNT_UP.V1_DN,P53_DN.V2_UP,RELA_DN.V1_UP,P53_DN.V1_UP,E2F3_UP.V1_DN,MYC_UP.V1_DN,MYC_UP.V1_UP,SRC_UP.V1_DN,SRC_UP.V1_UP,LTE2_UP.V1_DN,MEK_UP.V1_DN,RAF_UP.V1_DN,PRC1_BMI_UP.V1_DN,PRC2_EED_DN.V1_DN,PRC2_EZH2_UP.V1_DN,PRC2_SUZ12_UP.V1_DN,BRCA1_DN.V1_DN,CTIP_DN.V1_DN,PKCA_DN.V1_UP,PTEN_DN.V2_DN,DCA_UP.V1_DN,ALK_DN.V1_DN,ALK_DN.V1_UP,BMI1_DN_MEL18_DN.V1_DN,BMI1_DN_MEL18_DN.V1_UP,BMI1_DN.V1_DN,BMI1_DN.V1_UP,MEL18_DN.V1_DN,MEL18_DN.V1_UP,PTEN_DN.V1_UP,NOTCH_DN.V1_UP,RB_DN.V1_UP,RB_P107_DN.V1_UP,RB_P130_DN.V1_UP,CAHOY_ASTROGLIAL,RPS14_DN.V1_DN,IL15_UP.V1_UP,IL2_UP.V1_UP,IL21_UP.V1_UP,TGFB_UP.V1_UP,HOXA9_DN.V1_DN,KRAS.AMP.LUNG_UP.V1_DN,KRAS.AMP.LUNG_UP.V1_UP,KRAS.300_UP.V1_DN,KRAS.300_UP.V1_UP,KRAS.50_UP.V1_DN,KRAS.50_UP.V1_UP,KRAS.600_UP.V1_DN,KRAS.600_UP.V1_UP,KRAS.600.LUNG.BREAST_UP.V1_DN,KRAS.600.LUNG.BREAST_UP.V1_UP,KRAS.BREAST_UP.V1_DN,KRAS.BREAST_UP.V1_UP,KRAS.KIDNEY_UP.V1_DN,KRAS.KIDNEY_UP.V1_UP,KRAS.LUNG_UP.V1_DN,KRAS.LUNG_UP.V1_UP,KRAS.LUNG.BREAST_UP.V1_DN,KRAS.LUNG.BREAST_UP.V1_UP,KRAS.PROSTATE_UP.V1_DN,KRAS.PROSTATE_UP.V1_UP,LEF1_UP.V1_DN,Histology
2222.110851,2181.261137,-902.4129275,-206.1013397,-586.8578557,-1819.397023,2929.053481,570.1105079,-486.0269379,-410.6946477,-1776.245912,957.4928767,-186.9622453,-2871.84654,-1183.299594,-2253.291894,-2271.767122,-2522.902068,-2853.3093,-3377.639324,-2020.670553,-3189.117884,3146.787071,2483.877554,-1661.078289,2051.550082,3905.28064,-2902.973605,-1565.180254,-1255.127345,-2624.350061,-1790.990809,-2299.666813,-3530.344197,-3511.838733,-2375.629664,-105.6602641,-1495.961597,-2681.81246,-1636.196257,219.8014404,-2471.302807,-112.6501019,-2048.825747,-2307.560258,1768.388418,915.3536367,-83.25852762,-3015.852418,-1485.629919,-2380.574337,-1237.739203,-2086.447719,2286.991432,2662.596736,2841.658396,-1962.590167,-4043.43808,-744.2003885,-2922.722036,-2686.459125,-3989.993479,874.9753786,463.9233558,-2677.901756,1482.050892,-1435.812966,-2636.922801,2006.207987,2441.396076,3509.39577,-1754.999277,-1014.49311,-1031.397201,-972.930513,-1292.905703,3011.519395,3400.200493,-990.5992189,3151.980146,-1553.312368,-3319.665205,-1695.805468,1923.048736,1242.356758,-328.6917507,-1377.491513,-371.1057261,-747.6211995,-772.540282,-823.3740649,1774.858346,-1471.657842,-1132.927272,-421.4563277,-1344.654926,1166.280033,509.4567543,628.0103259,992.1838533,1092.179321,-262.0001893,-1425.613827,1563.752564,-693.9486453,274.6595987,1982.438367,971.5684925,1359.878905,1158.73169,388.1768526,2424.959879,1374.998746,-524.2430791,1782.455973,1959.381922,-195.4693906,913.0186684,1298.180945,2024.953735,1590.498311,3028.825791,147.1024634,2633.170236,-714.2744538,-857.8460924,-583.8572206,-1839.442599,-2303.128539,-1714.40584,506.6167313,-1499.433093,-913.8405056,-103.3434444,-535.6448423,-3088.079889,193.0879232,-191.5266289,308.2473231,-3106.521454,357.5706692,-813.2683182,-2497.862238,-2526.380597,-2529.082897,-3899.647536,-1569.836734,-1749.832856,-3241.559442,-2195.432379,-606.6203438,-256.5270194,-908.2482176,194.0980741,-773.6545647,47.74871195,-2670.311972,-2547.249953,462.5777957,2320.183217,-506.3887512,1025.032091,528.9412974,-461.8971078,-834.3779766,-2882.303638,-216.9519798,1106.524883,-2684.905831,-2884.450776,-2860.797321,-3117.108609,-3300.59279,-2896.93361,-2980.82676,-2489.936589,-2807.636768,-2818.034017,-2933.567042,-3130.85466,-2713.174156,-2846.448465,-3023.219104,-2421.810622,-2557.32325,-2770.672061,-3053.409073,-3022.95153,-918.6735782,EMT
2167.8665,1936.360633,-727.6288604,169.5841054,-516.9362225,-1788.025385,4267.198123,756.9072224,-205.0036779,-174.5523711,-1787.098413,398.6019583,-33.83098321,-3100.929894,-292.8591824,-2058.811919,-2432.137949,-2600.412365,-2594.702658,-3148.02859,-1976.790804,-2916.090577,2914.051506,2330.117133,-1804.258151,2233.033764,3683.205963,-2651.261159,-1469.243065,-784.4059291,-2048.085387,-1832.824615,-2548.910663,-3418.111844,-3627.85891,-1996.174279,276.4586995,-1439.787719,-2244.855516,-1265.296809,-141.017835,-2205.728837,-473.2362292,-2155.842442,-2217.46198,1613.632914,770.1057577,74.85141186,-2882.531647,-1372.363702,-1815.545105,-812.8899018,-1727.893931,2714.326815,2867.441514,3264.915532,-2012.253505,-3976.924313,-654.0976789,-2756.098325,-2410.290376,-3457.95265,1248.619456,290.8083777,-2180.478131,1686.115802,-1002.933164,-2732.52083,1988.379702,1586.645623,3831.293469,1353.004505,-935.0074555,-1081.876618,-1173.049642,-1308.14257,2858.191002,2572.465548,-862.9404551,3547.597564,-1268.541437,-3336.483639,-1765.765921,2182.000675,1285.715611,-6.050976716,-1094.716514,-215.4215054,-631.9280601,-493.9350877,-811.2473899,1617.017404,-1013.114994,-656.4339606,-640.001964,-1313.114299,1145.410522,536.1567039,871.5613427,890.5104961,1152.100782,8.557357752,-1581.439458,1578.783767,-362.5087203,731.0521465,2186.618351,1510.876833,1644.801928,1822.639198,835.9189248,2507.340546,1577.254735,-221.2944647,1552.54447,1625.112662,-335.9518459,744.3034745,861.1021521,1832.346287,1356.246806,2731.002318,611.35754,2430.233909,-621.3930834,-467.2302977,-341.5439442,-1824.285055,-2059.202533,-1520.904138,813.0965664,-1236.847846,-867.411729,-500.9188579,-372.4801853,-2923.129602,287.0807018,-290.4188051,152.5925749,-3145.904731,594.1469927,-1082.439756,-2327.532045,-2308.368552,-2786.677073,-3687.448336,-1304.4165,-1794.80544,-2940.163106,-1971.526068,-851.3121525,442.4027007,-804.266389,607.4524495,-998.2174203,669.2028538,-2386.747932,-2114.940623,446.3776618,2254.835956,-521.7697681,785.5720191,270.7835678,-653.9685834,-462.2827152,-2733.012738,-48.31449698,1234.294678,-2730.572894,-2933.692806,-2935.338188,-2893.971899,-3345.822298,-2656.532264,-2914.565805,-2425.269701,-3051.833697,-2664.028397,-3153.182774,-3172.215516,-2517.957422,-2845.16078,-2921.18754,-1963.179279,-2639.29804,-2462.927545,-3089.157976,-3040.65386,-624.3764364,EMT
1659.529707,2831.814583,-805.543684,304.7601807,-416.9277622,-1580.392126,3455.904077,461.5808891,-492.5378396,128.0581582,-1631.570565,1332.815633,-164.2404252,-2014.189373,-644.2530522,-2608.760513,-2540.261525,-2294.301965,-2763.983382,-3084.871628,-1709.759337,-3028.947393,3092.608758,2736.244681,-1869.648129,2001.932184,3938.098584,-2684.788272,-1382.824655,-1259.066572,-2232.534443,-1997.040609,-2701.668079,-3592.013652,-3364.202669,-1677.073686,50.39435,-1115.552881,-2141.252146,-1059.970622,248.1903883,-2061.663393,70.72059387,-1826.957381,-2086.282011,2176.092889,928.6353425,307.7426369,-3045.57037,-1014.852505,-2209.348537,-671.9798336,-1774.511279,2336.655151,3061.846498,3563.19526,-1093.296372,-4308.656709,-415.9392695,-2682.515957,-2338.871599,-3613.895983,1065.926073,93.32340468,-2514.81385,1183.811032,-1107.378776,-1750.138757,1478.314105,1591.734189,4201.515151,1972.408877,-545.931624,-630.5490389,-537.7001417,-1256.290902,2874.064734,2847.500285,-705.6095992,3009.399073,-1669.872787,-3089.984604,-1644.002865,1968.960263,1395.08748,598.871404,-858.723966,-273.3621351,470.4309436,892.1118012,107.685755,1123.558235,-549.4543871,-273.2686058,-462.2923691,-743.2210964,1262.434319,1637.897294,916.6466172,1108.113805,970.0290843,-184.1244636,-1548.673224,1439.76924,-804.2535033,235.3955374,1844.254124,1000.703406,1095.610634,1014.222381,-2.166040401,2198.578369,1043.511722,-566.0247855,1397.198373,1368.409057,-306.7671934,482.8427405,1010.347885,1499.323867,1393.435944,2192.905858,1016.783061,2173.654494,-792.558544,-391.2160741,-446.9171308,-1541.856195,-2135.895109,-1713.500705,1000.765421,-1870.929109,-1317.941589,221.1040987,-663.924681,-2731.506059,37.07720359,-7.646166985,501.7283861,-3138.005428,-9.761709103,-1295.151074,-2197.586587,-2801.759481,-2691.80356,-3572.694647,-1216.745313,-1695.261724,-2759.426239,-1834.395348,71.4280647,-561.8816355,-180.9901885,302.2781321,-13.74932973,56.46605124,-2392.046947,-1995.931533,875.3560596,2361.898836,-759.1525495,978.0464287,334.7045889,-710.6585884,-914.8026466,-2223.932358,-192.9388728,982.4849534,-2841.512623,-3187.65735,-3086.351768,-2600.423458,-3924.773576,-3029.720514,-2751.178964,-2437.195015,-2515.480001,-2949.823642,-2883.252691,-3029.19074,-2798.670165,-2162.171631,-2221.588938,-2830.149429,-2297.873613,-2886.318523,-2823.970748,-3221.516422,46.76268439,EMT
2409.973008,1582.75915,-758.1962635,377.5993696,-501.3990616,-1539.752839,4214.916982,868.5872911,-111.3169547,-360.0828515,-1752.896064,221.0628795,446.2139507,-2746.376613,-359.0551147,-2282.831107,-2641.098798,-2497.810222,-2624.721971,-3106.735154,-2074.333295,-3047.775905,3220.730895,2544.053368,-1900.508731,2228.623672,3728.566426,-2598.519567,-1378.124779,-941.2653641,-2105.534222,-1903.179224,-2582.596572,-3592.384506,-3731.342469,-1876.752356,147.20011,-953.640673,-2423.812505,-1308.843586,117.1714452,-1993.998915,-329.0771769,-1871.421734,-2076.495583,1850.002152,636.1652296,147.855728,-2966.201279,-1351.763886,-2142.65639,-1089.674901,-1908.272436,2781.069959,3057.716598,3630.199394,-1779.087716,-4200.098178,-426.7718331,-2782.353023,-2494.137592,-3488.78043,1111.865468,448.8280104,-2263.799327,1379.395529,-1079.950644,-2569.525263,2133.130361,1872.83489,3768.879817,1973.068496,-925.28321,-1124.612693,-969.1423305,-1355.383857,2652.644834,3027.128189,-864.6741141,3453.962734,-1486.38649,-2864.129447,-1826.499214,2251.515252,1527.12048,294.2489547,-1243.197164,-273.4008803,-227.7506801,-203.4771658,-581.5391674,2028.271538,-950.6975036,-710.980578,-583.3040503,-936.2474345,906.8855043,911.129528,862.1743995,956.1248708,921.1475836,-54.44878942,-1651.59552,1919.503852,-458.1384555,724.0624802,2189.274089,1511.347537,1387.917672,1510.944455,879.0411456,2479.559103,1635.870824,-321.7602966,1570.516776,1557.914144,-326.6415509,615.722776,1080.623497,1820.163581,2345.789813,2904.959312,496.3727308,2567.956963,-408.8537775,-248.8055337,-286.6972935,-1854.309388,-2076.413376,-1373.761388,1273.745844,-1231.564949,-531.9737158,-450.8360892,-220.717138,-2809.169512,75.76408579,-332.3928301,392.9682796,-2740.948461,373.0405857,-1178.05132,-2235.581874,-2458.271121,-2803.775615,-3835.66507,-1404.709427,-1599.179012,-3318.946314,-2170.995963,-421.5145055,355.483978,-707.8376464,679.4575583,-708.7552802,674.0431795,-2366.612885,-1993.787558,469.3804902,2526.442272,-705.4688299,1012.657278,109.7761861,-362.4458217,-470.9370982,-2685.602049,112.1073234,984.9234866,-2915.633972,-3010.381651,-2758.71759,-2840.489159,-3156.10537,-2561.051863,-2671.028151,-2364.885738,-2592.536151,-2447.586191,-2829.998071,-2677.598268,-2675.888426,-2962.259045,-1971.218675,-2011.277106,-2260.075075,-2192.153566,-2505.004417,-2808.009726,-516.3703508,EMT
2321.528243,2067.753686,-606.2497945,-113.0422473,-385.8968133,-1677.172865,3245.004334,875.0080187,-221.9322268,-175.5328487,-1616.780891,169.7194544,-151.5911961,-2415.902385,-779.2370044,-2400.279073,-2274.940264,-2672.859881,-2682.188379,-3235.66578,-2039.669653,-3019.781392,3144.42489,2431.354089,-1576.361801,2303.700039,3737.950833,-2791.128368,-1252.725631,-1076.666725,-2446.11839,-1536.105999,-2534.23328,-3616.592913,-3507.834469,-2155.437834,473.5935975,-1233.117178,-2426.461112,-971.958441,-69.73684057,-2240.690084,-572.4077396,-2082.127688,-2400.386641,1982.805633,1044.744836,120.3513167,-2767.984783,-1368.93657,-1959.438398,-779.767641,-1712.982464,2308.01239,2711.696329,2907.829316,-1802.79894,-3904.946296,-422.2373835,-2842.478632,-2351.762612,-3572.592105,1337.7209,239.8069119,-2475.560031,1464.573491,-1065.159782,-2672.072226,1781.07317,2024.161077,3427.281278,-2019.79566,-1053.106311,-1142.132021,-1284.398245,-1378.43739,2781.634838,3164.545863,-827.0119858,3492.904166,-1532.423812,-3135.211838,-1850.559963,2121.408771,1067.829182,7.201455515,-1169.045799,-390.1109119,-777.4251931,-660.9677152,-727.3981848,1706.738428,-1227.261151,-647.8996357,-436.7680316,-1490.122118,1078.206682,628.6132897,852.0661086,993.3567761,1126.073749,-151.8188285,-1529.678628,1669.962333,-579.6801109,796.5186705,2209.17633,1330.49189,1695.370775,1672.323291,619.0824388,2395.657409,1536.12668,-347.4575982,1839.340917,1631.968865,-351.5268295,714.1689174,864.2866594,1910.821861,2034.616999,2910.270711,287.3059268,2416.132231,-816.8278116,-793.1459577,-734.5749352,-1681.718677,-1856.906013,-1377.099632,574.3004115,-1302.637572,-637.2909535,-410.2403405,-412.0960023,-2799.964222,124.8153287,-201.0335016,106.6457915,-3020.408469,316.3340091,-1048.139594,-2230.736996,-2156.928407,-2737.631579,-3890.544883,-1128.665115,-1913.196172,-3186.298908,-1913.886771,-1095.647039,371.930619,-1059.740849,593.2200783,-1046.469685,690.6776538,-2511.248372,-2054.468079,448.778369,1755.47471,-760.7610182,679.2795477,81.04929828,-320.9559871,-306.1654268,-2572.012207,254.9933994,1043.484911,-2663.796346,-2889.098085,-3028.711053,-2753.142217,-3218.537692,-2726.255577,-3061.699211,-2234.644583,-2867.760163,-2648.986295,-2634.017755,-2912.84791,-2509.968331,-2742.105248,-3253.769345,-1913.040856,-2669.95965,-2457.291096,-3093.043291,-2829.533182,-815.3767711,EMT
2132.382146,2488.924928,-526.420738,580.4857251,-205.6441856,-1668.936155,3964.408134,760.9750543,-180.747318,-89.61069414,-1225.867669,449.4764554,-62.80754336,-1916.447033,-927.1072778,-2576.157361,-2508.541148,-2245.8059,-2653.336692,-2839.478461,-1704.086359,-3005.768915,3056.413431,2911.135286,-2026.806792,2063.875432,3795.037316,-2636.284302,-1474.397589,-1117.732473,-2235.324696,-1621.744436,-2175.791162,-3098.476047,-3347.958536,-1864.059563,376.6498727,-630.6061399,-1827.092433,-1212.376864,718.6870801,-2087.435783,241.2599407,-1538.358989,-2079.982032,1961.8149,659.2345411,491.1363532,-2923.613117,-1135.365369,-2122.726297,-894.5053784,-1727.64508,2422.743622,2568.936422,3374.476819,-1607.962617,-3994.217261,-260.7174469,-2565.186356,-2137.072149,-3495.416029,847.5938362,-154.9391631,-2420.058039,1070.458134,-985.0433523,-1769.255653,1512.691264,1607.380082,3725.531862,1230.649418,-667.1182081,-759.3302177,-775.9887848,-1066.077217,2437.776715,3008.803332,-1006.393047,3011.486165,-1511.271971,-3389.982622,-1516.547001,2288.600688,1503.15333,697.6202842,-994.8410999,-314.5082465,-443.8144292,323.6275368,-122.5311878,884.7420095,-155.550326,-98.4582218,-420.9148419,-666.6222612,1006.366201,1204.6482,1056.41522,979.4318461,830.0490072,125.4283552,-1914.956454,1822.610266,-903.8471056,767.8339172,2216.738907,1187.683438,1515.968747,1417.295765,561.9184024,2117.793317,1270.406011,-35.0039297,1328.74611,970.3530338,-543.2505623,-9.113179403,587.0743054,1146.066668,1233.418661,2542.648483,694.6273015,1705.027653,-694.9023191,-729.8845606,-1338.601879,-1351.907078,-2119.200486,-1543.504725,960.6157719,-1326.938934,-916.2701053,-503.6317483,-775.5853879,-2886.342046,-9.243712933,-387.7232602,291.9674651,-3185.266773,192.6164812,-1650.197225,-2417.127523,-2531.707748,-2545.568078,-3773.345678,-936.9808329,-1964.303051,-2810.937674,-1973.072798,-91.80930804,325.8395787,-616.4857682,1034.019096,-254.0152389,805.1147941,-2105.537447,-1959.905762,452.253222,2256.470627,-1106.811036,1600.219331,-580.9108524,-602.1564215,-495.6467285,-2373.08885,110.0172325,768.0419035,-2576.323803,-3177.595268,-3133.45258,-2719.493145,-3850.319736,-2971.080078,-2922.118458,-2418.067759,-2825.497309,-2545.528187,-2883.271571,-2873.489798,-2475.629328,-2493.062651,-2653.227392,-2097.156211,-2755.736398,-2510.615443,-2737.64239,-2753.9425,-133.5989122,EMT
1745.897396,1945.971069,-577.7757957,-10.21036111,-373.67241,-1890.996263,2864.213865,550.0330835,-351.7237557,-119.5520893,-1822.18754,652.168407,-273.1257851,-2539.014664,-608.3489735,-2159.741048,-2343.693533,-2791.988527,-2654.022958,-3062.241374,-1990.222286,-3209.12581,3254.402248,2581.250355,-1755.097305,2113.713245,3646.28063,-2710.585007,-1648.850749,-937.3183457,-2343.877228,-1776.356591,-2400.040771,-3386.170901,-3383.839408,-1846.015278,543.8071158,-1526.394444,-2196.970155,-1385.476592,-194.0461179,-2193.970922,-472.3483899,-2138.756325,-2375.363626,1481.186157,641.1148565,-183.9560657,-2836.237743,-1224.817245,-2192.402631,-842.5309834,-2154.724082,2363.878081,2765.118081,2888.643069,-1997.653219,-4063.410601,-690.3253142,-2981.390801,-2461.323634,-3446.073758,1346.303549,268.1288248,-2055.042926,1556.373405,-1170.620234,-1944.689928,2232.009054,2157.95018,3533.498466,-1602.04286,-1047.09357,-1371.029438,-1168.257405,-1136.470394,2806.85334,2738.70699,-1126.021848,3700.093265,-1149.387656,-3545.93304,-1910.670701,2133.867573,1083.939371,-196.1423366,-1282.435298,-199.5623066,-491.8413475,-304.2292641,-771.9411704,1798.393639,-999.9749493,-391.0448013,-848.6828117,-1494.420479,1180.832427,444.1365988,440.6741441,916.584314,1177.297112,13.50246259,-1659.078951,1656.817607,-549.1053585,366.9673767,2031.689837,1313.530974,1707.518274,1651.510889,607.3984867,2286.167783,1323.667879,-479.0354572,1916.538217,1499.123181,-349.9569927,780.6211342,778.3342651,1820.341824,1549.802073,2702.375504,634.4940186,2548.452632,-1146.144891,-963.8742979,-711.4301562,-1738.222967,-2229.047252,-1421.226778,487.9514236,-1474.348536,-1067.479572,-261.0162726,-622.5679226,-2790.161633,231.4033875,-246.9030175,9.006466469,-3023.691585,375.2478092,-1036.770599,-2406.836404,-2340.805341,-2692.491458,-3874.862359,-1158.148655,-1695.179223,-2932.770021,-2322.94997,-1018.955635,26.12867034,-902.1325039,189.2056806,-1010.851717,124.0180536,-2302.404149,-2094.319543,349.8447639,2026.81045,-708.6172925,1351.240062,288.6706994,-562.3957041,-406.3528419,-2598.919979,41.60905086,1342.364971,-2737.961287,-3209.552689,-3028.665389,-2853.40727,-3646.658623,-3127.20238,-3036.54069,-2390.434132,-3156.20279,-2862.65426,-2968.003882,-3223.642576,-2283.270421,-2545.629876,-2996.1281,-2237.330509,-2971.327882,-2763.110609,-3271.32835,-3114.451499,-655.8860402,EMT
1696.487053,2234.200955,-687.465463,-155.0656356,-631.0418972,-1881.037257,3636.334885,897.6613575,-114.3829113,-529.4849811,-1789.575748,799.9436264,-260.4018733,-2449.006286,-725.6624955,-2612.432663,-2714.580996,-2608.857094,-2950.146383,-3219.427752,-1950.979112,-3174.197508,2906.720009,2657.01624,-2033.137479,2064.106663,3600.740405,-2808.457515,-1532.573351,-1071.485155,-2223.585383,-2005.220838,-2422.463315,-3640.038676,-3225.676892,-2141.42619,646.4060925,-1400.490508,-2440.659957,-1393.922696,-149.8714428,-2232.182161,-569.9952016,-1975.068603,-2158.380984,1550.593847,907.9581252,241.4450662,-3019.871773,-1198.494298,-2259.158922,-1054.42993,-2062.596923,2451.527218,2849.028713,3190.777257,-1855.050537,-4112.932772,-673.2404278,-2685.38078,-2362.925483,-3662.313294,1119.514277,410.3645543,-1890.427645,1572.055181,-1059.93588,-2316.925574,1841.195757,2230.771251,3746.352944,-26.14515039,-1037.233389,-1106.226704,-1149.831297,-1594.670362,2816.448135,2416.124757,-726.0454878,3648.583749,-1502.642544,-3295.325905,-1792.5873,2102.293039,831.4884593,-161.7647886,-1065.047624,-286.2923314,-358.3011627,-314.8017594,-577.5746609,1925.598875,-1037.266229,-606.6548369,-475.9751689,-1667.470017,1125.097231,350.375643,476.7481882,681.0065332,1252.48786,-438.3524585,-1825.768492,1964.068502,-254.5523128,204.9156538,2145.520907,1249.689873,1273.804348,1458.676489,778.5037615,2469.64259,1591.216096,-761.291268,1842.775557,1627.330938,-405.9203124,743.6426909,1094.706648,1858.919075,970.1269014,2884.544012,393.6723134,2387.897939,-1353.612183,-1195.060555,-839.8207993,-2017.779658,-2266.876704,-1614.380441,632.0220439,-1622.577802,-1056.54562,-568.5868988,-644.1773389,-2900.495998,188.6061055,-363.1256065,273.9054345,-3120.975758,54.41543006,-1143.690309,-2540.179076,-2396.539899,-2646.339162,-3878.900443,-1050.087352,-1632.044513,-3221.871311,-2268.93787,-588.7148825,48.80089958,-500.4583503,199.4544519,-577.6952649,151.2660626,-2096.879104,-2030.877224,516.6719822,2410.710257,-614.7065627,1383.632053,240.997781,-545.8238638,-627.3486407,-2554.879003,257.2377755,949.0949405,-2796.143055,-2927.158005,-3095.184982,-2724.68635,-3305.856727,-2346.981032,-3095.706169,-2452.339584,-2954.776511,-2570.029259,-2898.021815,-3105.082064,-2565.026975,-2882.69083,-2761.893142,-1885.319215,-2731.407168,-2516.072612,-3017.216271,-2972.223405,-769.0625526,EMT
