"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"1096","Unaltered",13.53333333,3338,1,0.982950796033589,0.0021862823961065,0.978747829069582,0.987171811498727
"1097","Unaltered",13.6,3337,0,0.982950796033589,0.0021862823961065,0.978747829069582,0.987171811498727
"1098","Unaltered",13.67,3334,0,0.982950796033589,0.0021862823961065,0.978747829069582,0.987171811498727
"1099","Unaltered",13.7,3333,0,0.982950796033589,0.0021862823961065,0.978747829069582,0.987171811498727
"1100","Unaltered",13.73,3329,0,0.982950796033589,0.0021862823961065,0.978747829069582,0.987171811498727
"1101","Unaltered",13.8,3328,2,0.982360080410972,0.0022272217415873,0.978081155237314,0.986657725095321
"1102","Unaltered",13.83,3323,0,0.982360080410972,0.0022272217415873,0.978081155237314,0.986657725095321
"1103","Unaltered",13.9,3322,0,0.982360080410972,0.0022272217415873,0.978081155237314,0.986657725095321
"1104","Unaltered",13.93,3314,0,0.982360080410972,0.0022272217415873,0.978081155237314,0.986657725095321
"1105","Unaltered",13.96,3313,0,0.982360080410972,0.0022272217415873,0.978081155237314,0.986657725095321
"1106","Unaltered",13.99,3312,1,0.9820634741065,0.00224760035903895,0.977746787566159,0.986399218528621
"1107","Unaltered",14,3309,0,0.9820634741065,0.00224760035903895,0.977746787566159,0.986399218528621
"1108","Unaltered",14.06,3305,0,0.9820634741065,0.00224760035903895,0.977746787566159,0.986399218528621
"1109","Unaltered",14.1,3304,0,0.9820634741065,0.00224760035903895,0.977746787566159,0.986399218528621
"1110","Unaltered",14.13,3303,0,0.9820634741065,0.00224760035903895,0.977746787566159,0.986399218528621
"1111","Unaltered",14.13333333,3302,1,0.981766059365705,0.00226791783759286,0.977411757316993,0.986139759530093
"1112","Unaltered",14.16,3301,0,0.981766059365705,0.00226791783759286,0.977411757316993,0.986139759530093
"1113","Unaltered",14.16666667,3299,1,0.981468464318913,0.0022880913926487,0.977076848319122,0.985879819084517
"1114","Unaltered",14.2,3298,1,0.981170869272122,0.00230810070803193,0.976742278694007,0.985619539266205
"1115","Unaltered",14.26,3297,0,0.981170869272122,0.00230810070803193,0.976742278694007,0.985619539266205
"1116","Unaltered",14.29,3296,0,0.981170869272122,0.00230810070803193,0.976742278694007,0.985619539266205
"1117","Unaltered",14.3,3295,0,0.981170869272122,0.00230810070803193,0.976742278694007,0.985619539266205
"1118","Unaltered",14.36,3293,0,0.981170869272122,0.00230810070803193,0.976742278694007,0.985619539266205
"1119","Unaltered",14.4,3292,1,0.980872822227993,0.00232801012221865,0.976407475051352,0.985358590515612
"1120","Unaltered",14.42,3285,0,0.980872822227993,0.00232801012221865,0.976407475051352,0.985358590515612
"1121","Unaltered",14.43333333,3284,1,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1122","Unaltered",14.45,3283,0,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1123","Unaltered",14.49,3282,0,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1124","Unaltered",14.5,3279,0,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1125","Unaltered",14.52,3274,0,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1126","Unaltered",14.6,3273,0,0.980574139882613,0.00234784660971669,0.976072203179372,0.985096840863347
"1127","Unaltered",14.65,3271,1,0.980274361790322,0.0023676729316705,0.975735884667843,0.98483394890262
"1128","Unaltered",14.68,3270,0,0.980274361790322,0.0023676729316705,0.975735884667843,0.98483394890262
"1129","Unaltered",14.7,3268,1,0.979974400235307,0.00238737057741474,0.97539965421015,0.984570602389861
"1130","Unaltered",14.72,3264,0,0.979974400235307,0.00238737057741474,0.97539965421015,0.984570602389861
"1131","Unaltered",14.8,3262,2,0.979373557561956,0.00242644021856547,0.974726973745528,0.984042291931046
"1132","Unaltered",14.82,3255,0,0.979373557561956,0.00242644021856547,0.974726973745528,0.984042291931046
"1133","Unaltered",14.827,3254,1,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1134","Unaltered",14.9,3253,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1135","Unaltered",14.91,3247,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1136","Unaltered",14.98,3246,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1137","Unaltered",15,3245,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1138","Unaltered",15.01,3242,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1139","Unaltered",15.05,3241,0,0.979072582283049,0.00244582973798574,0.974390396199487,0.983777267425107
"1140","Unaltered",15.06666667,3240,1,0.978770399387283,0.002465232724594,0.974052615320695,0.983511033848345
"1141","Unaltered",15.1,3239,0,0.978770399387283,0.002465232724594,0.974052615320695,0.983511033848345
"1142","Unaltered",15.14,3238,0,0.978770399387283,0.002465232724594,0.974052615320695,0.983511033848345
"1143","Unaltered",15.16666667,3236,1,0.978467936346681,0.00248453163003711,0.973714778572681,0.983244296509432
"1144","Unaltered",15.2,3235,1,0.97816547330608,0.00250369357757097,0.97337722727419,0.982977273721017
"1145","Unaltered",15.21,3233,0,0.97816547330608,0.00250369357757097,0.97337722727419,0.982977273721017
"1146","Unaltered",15.3,3231,0,0.97816547330608,0.00250369357757097,0.97337722727419,0.982977273721017
"1147","Unaltered",15.34,3229,0,0.97816547330608,0.00250369357757097,0.97337722727419,0.982977273721017
"1148","Unaltered",15.36666667,3228,1,0.977862448066518,0.00252279224413767,0.973039261215085,0.982709542618627
"1149","Unaltered",15.4,3227,0,0.977862448066518,0.00252279224413767,0.973039261215085,0.982709542618627
"1150","Unaltered",15.44,3225,0,0.977862448066518,0.00252279224413767,0.973039261215085,0.982709542618627
"1151","Unaltered",15.47,3224,0,0.977862448066518,0.00252279224413767,0.973039261215085,0.982709542618627
"1152","Unaltered",15.5,3223,1,0.97755904674847,0.0025418060543065,0.972701106659342,0.982441248742666
"1153","Unaltered",15.51,3219,0,0.97755904674847,0.0025418060543065,0.972701106659342,0.982441248742666
"1154","Unaltered",15.6,3218,1,0.977255268300133,0.00256073716988594,0.972362758312266,0.982172395287959
"1155","Unaltered",15.63333333,3211,1,0.976950922218445,0.00257961109025803,0.972023977927794,0.981902839946578
"1156","Unaltered",15.64,3210,0,0.976950922218445,0.00257961109025803,0.972023977927794,0.981902839946578
"1157","Unaltered",15.67,3209,0,0.976950922218445,0.00257961109025803,0.972023977927794,0.981902839946578
"1158","Unaltered",15.7,3206,1,0.976646196416131,0.00259840620370854,0.971684993570337,0.981632730036652
"1159","Unaltered",15.77,3201,0,0.976646196416131,0.00259840620370854,0.971684993570337,0.981632730036652
"1160","Unaltered",15.8,3200,0,0.976646196416131,0.00259840620370854,0.971684993570337,0.981632730036652
"1161","Unaltered",15.83,3192,0,0.976646196416131,0.00259840620370854,0.971684993570337,0.981632730036652
"1162","Unaltered",15.86666667,3191,1,0.976340133678301,0.00261724157811237,0.971344626124323,0.981361332521499
"1163","Unaltered",15.9,3190,1,0.976034070940471,0.00263595405268967,0.971004516378895,0.981089677305784
"1164","Unaltered",16,3182,1,0.975727334903092,0.00265462785312762,0.97066383404487,0.980817249685519
"1165","Unaltered",16.03,3180,0,0.975727334903092,0.00265462785312762,0.97066383404487,0.980817249685519
"1166","Unaltered",16.06,3179,0,0.975727334903092,0.00265462785312762,0.97066383404487,0.980817249685519
"1167","Unaltered",16.1,3178,0,0.975727334903092,0.00265462785312762,0.97066383404487,0.980817249685519
"1168","Unaltered",16.16,3176,0,0.975727334903092,0.00265462785312762,0.97066383404487,0.980817249685519
"1169","Unaltered",16.16666667,3175,1,0.975420019207059,0.00267325279219945,0.970322691642639,0.980544124201836
"1170","Unaltered",16.2,3174,1,0.975112703511027,0.00269176048169311,0.969981795759397,0.980270752199189
"1171","Unaltered",16.26,3170,0,0.975112703511027,0.00269176048169311,0.969981795759397,0.980270752199189
"1172","Unaltered",16.29,3169,0,0.975112703511027,0.00269176048169311,0.969981795759397,0.980270752199189
"1173","Unaltered",16.3,3168,0,0.975112703511027,0.00269176048169311,0.969981795759397,0.980270752199189
"1174","Unaltered",16.39,3166,0,0.975112703511027,0.00269176048169311,0.969981795759397,0.980270752199189
"1175","Unaltered",16.4,3165,1,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1176","Unaltered",16.46,3161,0,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1177","Unaltered",16.49,3159,0,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1178","Unaltered",16.5,3158,0,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1179","Unaltered",16.52,3156,0,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1180","Unaltered",16.56,3155,0,0.974804611029665,0.00271024613055914,0.969640192547923,0.979996535815765
"1181","Unaltered",16.56666667,3153,1,0.974495443693468,0.00272874611574939,0.96929751645854,0.979721245184834
"1182","Unaltered",16.6,3152,0,0.974495443693468,0.00272874611574939,0.96929751645854,0.979721245184834
"1183","Unaltered",16.62,3150,0,0.974495443693468,0.00272874611574939,0.96929751645854,0.979721245184834
"1184","Unaltered",16.69,3149,0,0.974495443693468,0.00272874611574939,0.96929751645854,0.979721245184834
"1185","Unaltered",16.7,3148,4,0.973257202977212,0.00280182181823603,0.96792723845012,0.97861651735699
"1186","Unaltered",16.72,3143,0,0.973257202977212,0.00280182181823603,0.96792723845012,0.97861651735699
"1187","Unaltered",16.75,3142,0,0.973257202977212,0.00280182181823603,0.96792723845012,0.97861651735699
"1188","Unaltered",16.79,3141,0,0.973257202977212,0.00280182181823603,0.96792723845012,0.97861651735699
"1189","Unaltered",16.8,3140,1,0.97294724845397,0.00281986911131137,0.967584755311522,0.978339461300605
"1190","Unaltered",16.83333333,3137,1,0.972637096318665,0.00283783584504409,0.967242251395353,0.978062031275476
"1191","Unaltered",16.85,3136,0,0.972637096318665,0.00283783584504409,0.967242251395353,0.978062031275476
"1192","Unaltered",16.9,3135,0,0.972637096318665,0.00283783584504409,0.967242251395353,0.978062031275476
"1193","Unaltered",16.931,3134,1,0.972326746256023,0.00285572363764142,0.966899723178789,0.977784230175032
"1194","Unaltered",17,3133,1,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1195","Unaltered",17.02,3131,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1196","Unaltered",17.05,3129,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1197","Unaltered",17.1,3128,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1198","Unaltered",17.12,3126,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1199","Unaltered",17.15,3125,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1200","Unaltered",17.18,3124,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1201","Unaltered",17.2,3123,0,0.972016396193381,0.00287351139566333,0.966557407297888,0.977506216738952
"1202","Unaltered",17.21,3121,1,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1203","Unaltered",17.25,3120,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1204","Unaltered",17.28,3119,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1205","Unaltered",17.3,3118,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1206","Unaltered",17.35,3116,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1207","Unaltered",17.38,3115,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1208","Unaltered",17.41,3114,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1209","Unaltered",17.44,3112,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1210","Unaltered",17.48,3111,0,0.971704952298414,0.00289132552540851,0.966213976517365,0.977227133191126
"1211","Unaltered",17.5,3109,1,0.971392406479083,0.00290916710855419,0.965869420909511,0.976946973304819
"1212","Unaltered",17.51,3105,0,0.971392406479083,0.00290916710855419,0.965869420909511,0.976946973304819
"1213","Unaltered",17.6,3104,1,0.971079457894522,0.00292695694670479,0.965524585677837,0.976666288495075
"1214","Unaltered",17.67,3102,0,0.971079457894522,0.00292695694670479,0.965524585677837,0.976666288495075
"1215","Unaltered",17.76666667,3100,0,0.971079457894522,0.00292695694670479,0.965524585677837,0.976666288495075
"1216","Unaltered",17.77,3099,0,0.971079457894522,0.00292695694670479,0.965524585677837,0.976666288495075
"1217","Unaltered",17.8,3098,1,0.97076600422832,0.00294470767350196,0.965179345131276,0.976385000071922
"1218","Unaltered",17.83333333,3097,0,0.97076600422832,0.00294470767350196,0.965179345131276,0.976385000071922
"1219","Unaltered",17.9,3096,1,0.970452449317393,0.00296237477735065,0.964834184913826,0.976103429078067
"1220","Unaltered",17.93333333,3094,1,0.970138793063574,0.00297995978941982,0.964489101873007,0.975821578470017
"1221","Unaltered",17.94,3093,0,0.970138793063574,0.00297995978941982,0.964489101873007,0.975821578470017
"1222","Unaltered",18.04,3092,0,0.970138793063574,0.00297995978941982,0.964489101873007,0.975821578470017
"1223","Unaltered",18.1,3091,0,0.970138793063574,0.00297995978941982,0.964489101873007,0.975821578470017
"1224","Unaltered",18.13,3089,0,0.970138793063574,0.00297995978941982,0.964489101873007,0.975821578470017
"1225","Unaltered",18.148,3086,1,0.969824425340611,0.00299753214211145,0.964143358093736,0.975538967407171
"1226","Unaltered",18.2,3085,1,0.969510057617648,0.00301501337606301,0.963797809109773,0.975256161549044
"1227","Unaltered",18.23333333,3079,1,0.969195179391725,0.00303246145534773,0.963451837801652,0.974972758264167
"1228","Unaltered",18.3,3078,1,0.968880301165801,0.00304982095912516,0.963106056228631,0.974689165244216
"1229","Unaltered",18.33,3073,1,0.968565013075607,0.00306713827752338,0.962759969264681,0.974405058896092
"1230","Unaltered",18.46,3072,0,0.968565013075607,0.00306713827752338,0.962759969264681,0.974405058896092
"1231","Unaltered",18.5,3070,1,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1232","Unaltered",18.56,3068,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1233","Unaltered",18.59,3067,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1234","Unaltered",18.6,3066,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1235","Unaltered",18.63,3065,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1236","Unaltered",18.66,3064,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1237","Unaltered",18.7,3063,0,0.968249519586006,0.00308439195095284,0.962413820575999,0.974120603980354
"1238","Unaltered",18.8,3062,1,0.967933304850674,0.00310163918205396,0.962066989470378,0.973835390771399
"1239","Unaltered",18.83333333,3059,1,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1240","Unaltered",18.86,3058,0,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1241","Unaltered",18.89,3056,0,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1242","Unaltered",18.9,3052,0,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1243","Unaltered",18.92,3051,0,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1244","Unaltered",18.96,3050,0,0.967616883371482,0.00311882460700775,0.961720091729925,0.973549831221028
"1245","Unaltered",19,3047,1,0.96729931957648,0.00313605039159205,0.961372004902648,0.973263178958357
"1246","Unaltered",19.02,3045,0,0.96729931957648,0.00313605039159205,0.961372004902648,0.973263178958357
"1247","Unaltered",19.03333333,3043,1,0.96698144270511,0.00315322702655616,0.961023721912348,0.972976097484241
"1248","Unaltered",19.1,3042,0,0.96698144270511,0.00315322702655616,0.961023721912348,0.972976097484241
"1249","Unaltered",19.16666667,3041,1,0.966663461303366,0.00317033302189203,0.960675490406145,0.972688755725361
"1250","Unaltered",19.19,3040,1,0.966345479901621,0.0031873583806663,0.960327432944443,0.972401239922007
"1251","Unaltered",19.2,3036,0,0.966345479901621,0.0031873583806663,0.960327432944443,0.972401239922007
"1252","Unaltered",19.22,3035,0,0.966345479901621,0.0031873583806663,0.960327432944443,0.972401239922007
"1253","Unaltered",19.3,3034,1,0.96602697446988,0.00320436015982449,0.959978921257866,0.972113131589018
"1254","Unaltered",19.32,3031,0,0.96602697446988,0.00320436015982449,0.959978921257866,0.972113131589018
"1255","Unaltered",19.38,3028,0,0.96602697446988,0.00320436015982449,0.959978921257866,0.972113131589018
"1256","Unaltered",19.4,3027,2,0.965388700948592,0.0032382624862322,0.959280900026714,0.971535390617343
"1257","Unaltered",19.42,3024,0,0.965388700948592,0.0032382624862322,0.959280900026714,0.971535390617343
"1258","Unaltered",19.45,3023,0,0.965388700948592,0.0032382624862322,0.959280900026714,0.971535390617343
"1259","Unaltered",19.5,3022,0,0.965388700948592,0.0032382624862322,0.959280900026714,0.971535390617343
"1260","Unaltered",19.55,3021,0,0.965388700948592,0.0032382624862322,0.959280900026714,0.971535390617343
"1261","Unaltered",19.56666667,3019,1,0.965068929931385,0.00325516470335836,0.958931384377321,0.971245758239191
"1262","Unaltered",19.6,3018,0,0.965068929931385,0.00325516470335836,0.958931384377321,0.971245758239191
"1263","Unaltered",19.65,3016,0,0.965068929931385,0.00325516470335836,0.958931384377321,0.971245758239191
"1264","Unaltered",19.71,3015,0,0.965068929931385,0.00325516470335836,0.958931384377321,0.971245758239191
"1265","Unaltered",19.73333333,3014,1,0.964748734533266,0.0032720353099958,0.958581528553453,0.970955618337514
"1266","Unaltered",19.78,3013,0,0.964748734533266,0.0032720353099958,0.958581528553453,0.970955618337514
"1267","Unaltered",19.8,3012,1,0.964428432828573,0.00328884162059997,0.958231709948146,0.970665228870907
"1268","Unaltered",19.83333333,3009,1,0.964107918228098,0.00330559576412126,0.957881799766588,0.970374505723582
"1269","Unaltered",19.9,3008,1,0.963787403627624,0.00332227647717619,0.957532049340813,0.970083622820503
