"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"462","WT",22.5,1677,0,0.954823778651868,0.00485638735353562,0.945778553248653,0.963955510671579
"463","WT",22.7,1675,0,0.954823778651868,0.00485638735353562,0.945778553248653,0.963955510671579
"464","WT",22.8,1674,0,0.954823778651868,0.00485638735353562,0.945778553248653,0.963955510671579
"465","WT",22.93,1671,0,0.954823778651868,0.00485638735353562,0.945778553248653,0.963955510671579
"466","WT",23,1670,2,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"467","WT",23.03,1668,0,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"468","WT",23.06,1667,0,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"469","WT",23.09,1666,0,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"470","WT",23.1,1665,0,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"471","WT",23.19,1664,0,0.953680277120549,0.00492975522830956,0.944510055529477,0.96293953213539
"472","WT",23.2,1663,1,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"473","WT",23.23,1662,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"474","WT",23.29,1660,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"475","WT",23.32,1659,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"476","WT",23.46,1658,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"477","WT",23.49,1656,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"478","WT",23.59,1655,0,0.953106807320717,0.00496631587963774,0.943874461829874,0.96242945740895
"479","WT",23.6,1654,1,0.952530563785456,0.0050030040545297,0.943235971943144,0.961916743989625
"480","WT",23.7,1653,1,0.951954320250196,0.00503946907193595,0.942597981271422,0.961403531355608
"481","WT",23.72,1652,0,0.951954320250196,0.00503946907193595,0.942597981271422,0.961403531355608
"482","WT",23.75,1651,1,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"483","WT",23.78,1650,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"484","WT",23.82,1649,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"485","WT",23.85,1648,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"486","WT",23.88,1647,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"487","WT",23.92,1644,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"488","WT",24,1643,0,0.951377727687961,0.00507575959913973,0.941960053546567,0.960889559310767
"489","WT",24.1,1642,2,0.950218924121958,0.0051484011862395,0.940678782383115,0.959855819722057
"490","WT",24.2,1638,0,0.950218924121958,0.0051484011862395,0.940678782383115,0.959855819722057
"491","WT",24.24,1637,0,0.950218924121958,0.0051484011862395,0.940678782383115,0.959855819722057
"492","WT",24.38,1636,0,0.950218924121958,0.0051484011862395,0.940678782383115,0.959855819722057
"493","WT",24.4,1635,1,0.949637750468061,0.0051846257055458,0.940036699875307,0.959336861245589
"494","WT",24.427,1634,0,0.949637750468061,0.0051846257055458,0.940036699875307,0.959336861245589
"495","WT",24.47,1633,0,0.949637750468061,0.0051846257055458,0.940036699875307,0.959336861245589
"496","WT",24.493,1632,1,0.949055864591549,0.00522073083600325,0.939394218641285,0.958816880327805
"497","WT",24.5,1631,1,0.948473978715036,0.00525663182872151,0.938752199224193,0.958296437593419
"498","WT",24.54,1630,0,0.948473978715036,0.00525663182872151,0.938752199224193,0.958296437593419
"499","WT",24.57,1627,0,0.948473978715036,0.00525663182872151,0.938752199224193,0.958296437593419
"500","WT",24.592,1626,1,0.947890661384953,0.00529250824334198,0.938108894013236,0.95777442434964
"501","WT",24.61,1625,1,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"502","WT",24.7,1624,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"503","WT",24.77,1619,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"504","WT",24.8,1617,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"505","WT",24.9,1615,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"506","WT",24.93,1614,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"507","WT",24.97,1612,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"508","WT",25,1611,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"509","WT",25.03,1610,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"510","WT",25.1,1607,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"511","WT",25.2,1606,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"512","WT",25.26,1605,0,0.94730734405487,0.00532818683224012,0.937466038112614,0.95725196179586
"513","WT",25.3,1604,1,0.94671675344137,0.00536455930752854,0.93681479624816,0.956723372470248
"514","WT",25.4,1602,0,0.94671675344137,0.00536455930752854,0.93681479624816,0.956723372470248
