"","Event","time","n.risk","n.event","surv","std.err","lower","upper"
"1844","Unaltered",83.53333333,1897,1,0.724356911527132,0.0108990934818056,0.709047423346624,0.7399969564809
"1845","Unaltered",83.63333333,1896,1,0.723974866742571,0.0109118542821883,0.708655728982649,0.739625161045946
"1846","Unaltered",83.66666667,1895,1,0.723592821958011,0.0109246136283275,0.708264055786754,0.73925334444305
"1847","Unaltered",83.7,1894,0,0.723592821958011,0.0109246136283275,0.708264055786754,0.73925334444305
"1848","Unaltered",83.8,1893,1,0.723210575353701,0.0109373850249031,0.707872187479019,0.738881320039055
"1849","Unaltered",83.9,1892,1,0.722828328749392,0.0109501550098589,0.707480340302757,0.738509274503726
"1850","Unaltered",84.03,1891,0,0.722828328749392,0.0109501550098589,0.707480340302757,0.738509274503726
"1851","Unaltered",84.07,1890,0,0.722828328749392,0.0109501550098589,0.707480340302757,0.738509274503726
"1852","Unaltered",84.1,1889,0,0.722828328749392,0.0109501550098589,0.707480340302757,0.738509274503726
"1853","Unaltered",84.2,1888,2,0.722062620774021,0.0109757720148547,0.706695407848169,0.737763996382248
"1854","Unaltered",84.23333333,1886,1,0.721679766786336,0.0109885784599568,0.706302973357491,0.737391325585104
"1855","Unaltered",84.4,1885,1,0.721296912798651,0.0110013835686009,0.705910559970759,0.737018633684154
"1856","Unaltered",84.5,1884,1,0.720914058810966,0.0110141873670449,0.705518167647863,0.736645920719509
"1857","Unaltered",84.53,1883,1,0.720531204823281,0.0110269898814702,0.705125796348878,0.736273186731095
"1858","Unaltered",84.6,1882,0,0.720531204823281,0.0110269898814702,0.705125796348878,0.736273186731095
"1859","Unaltered",84.63333333,1881,0,0.720531204823281,0.0110269898814702,0.705125796348878,0.736273186731095
"1860","Unaltered",84.7,1880,0,0.720531204823281,0.0110269898814702,0.705125796348878,0.736273186731095
"1861","Unaltered",84.73333333,1878,1,0.720147535385143,0.011039845710264,0.704732572660479,0.735899677183147
"1862","Unaltered",84.83333333,1877,1,0.719763865947005,0.0110527002676035,0.704339370095469,0.735526146511955
"1863","Unaltered",84.9,1876,1,0.719380196508867,0.0110655535797848,0.703946188613899,0.735152594757465
"1864","Unaltered",85,1875,1,0.718996527070729,0.0110784056730285,0.70355302817601,0.734779021959438
"1865","Unaltered",85.03333333,1874,1,0.718612857632591,0.0110912565734795,0.703159888742223,0.734405428157451
"1866","Unaltered",85.09,1873,0,0.718612857632591,0.0110912565734795,0.703159888742223,0.734405428157451
"1867","Unaltered",85.13333333,1872,0,0.718612857632591,0.0110912565734795,0.703159888742223,0.734405428157451
"1868","Unaltered",85.2,1871,1,0.718228778072124,0.0111041337846736,0.70276633113278,0.734031433776119
"1869","Unaltered",85.28,1868,0,0.718228778072124,0.0111041337846736,0.70276633113278,0.734031433776119
"1870","Unaltered",85.3,1866,1,0.717843875189985,0.0111170650802418,0.702371912910856,0.733656656360596
"1871","Unaltered",85.33333333,1865,0,0.717843875189985,0.0111170650802418,0.702371912910856,0.733656656360596
