,0,0
180,DSCR3,0.059172966
181,PCBP2,0.059178554
182,PSMB1,0.059218604
183,FXYD2,0.06022778
184,DCTPP1,0.06031714
185,CWC22,0.06051696
186,CHAC2,0.060687028
187,ARSG,0.060697988
188,HNRNPH1,0.060808916
189,PLEKHG2,0.060947858
190,SLC12A5,0.06096184
191,NCAN,0.06163649
192,ROM1,0.062146295
193,WFDC12,0.06219669
194,SEC22B,0.06225648
195,MIF,0.06288127
196,SLU7,0.06305724
197,FRAT2,0.06374425
198,CANX,0.06409151
199,EGF,0.06457263
200,GCM1,0.06497504
201,RARRES2,0.06498355
202,RRM1,0.06518105
203,PHF7,0.06518819
204,OOSP1,0.065362506
205,MTMR7,0.06540097
206,ASCL3,0.06550661
207,DHRS1,0.06553678
208,BARHL1,0.065560564
209,SLCO1C1,0.06581369
210,MCM10,0.06648398
211,PSPH,0.066612154
212,PLCB4,0.0669492
213,RRP8,0.06701398
214,OTOS,0.067123726
215,TGFB3,0.067454085
216,RHD,0.068094745
217,GSTM4,0.06834206
218,DR1,0.068484426
219,NONO,0.06875831
220,PDE7B,0.068819866
221,GRAP2,0.06883231
222,MEIS2,0.06885001
223,OSBPL5,0.06896373
224,ASB9,0.06944817
225,ATRN,0.06969269
226,GALR1,0.069707766
227,ASRGL1,0.070760205
228,PRDX5,0.07077181
229,TPMT,0.07081431
230,LIN7B,0.07115904
231,RASA1,0.07141126
232,UNC5C,0.0718589
233,RPS6KB1,0.07197489
234,PDE8A,0.07222962
235,NKIRAS2,0.072365984
236,CPA1,0.073639505
237,CAMK1,0.0740738
238,FGF20,0.07445985
239,TJP3,0.07455963
240,NCAPD2,0.07462851
241,CRISP1,0.07469715
242,KCNE4,0.074759305
243,CASP12,0.07531101
244,SNX1,0.075732075
245,TOR1B,0.07629616
246,CCT5,0.07634294
247,FGD6,0.0768787
248,IFNA4,0.07697027
249,MED11,0.07708982
250,ZFYVE26,0.07773283
251,SBDS,0.078063175
252,IGFBP6,0.07817899
253,PRAF2,0.07821493
254,ABHD2,0.07897151
255,TXNRD3,0.079031155
256,NUF2,0.07905983
257,SNAP47,0.07940606
258,NNAT,0.080014385
259,ASPN,0.081147164
260,KCND2,0.08156245
261,VAPA,0.08162564
262,VSIG2,0.08245092
263,CDADC1,0.082948096
264,CAPN5,0.08297759
265,NOS2,0.08345141
266,PCGF6,0.08355976
267,SLC16A1,0.083943926
268,ITPR1,0.084677555
269,RTN4IP1,0.084735796
270,GJB2,0.0849259
271,NR1H3,0.08504549
272,KLF9,0.08511737
273,NDRG1,0.085799634
274,TMEM30A,0.085843146
275,PON1,0.085893445
276,RANGRF,0.08709722
277,ARAP3,0.08770307
278,MGMT,0.087832354
279,SLC30A3,0.088263705
280,GCNT3,0.08881024
281,ABCG1,0.08911275
282,SLC38A3,0.08948739
283,GNL1,0.08984024
284,ALDH2,0.090238675
285,OCLN,0.09202454
286,C2CD2,0.09308525
287,DAB1,0.093940854
288,ADAM11,0.09419527
289,CFI,0.09446098
290,HAPLN2,0.09530686
291,SRPK2,0.0954358
292,TUBB6,0.09603949
293,CCT2,0.09634925
294,SCN4A,0.09639543
295,LYZL4,0.09690926
296,PIK3R1,0.0975145
297,DRAM1,0.09765581
298,NFE2L1,0.098206066
299,MARCO,0.09831159
300,MED7,0.09835054
301,TYR,0.098872304
302,SYTL1,0.099552155
303,APOM,0.09964346
304,NOXO1,0.10025387
305,MATN1,0.10047363
306,ETV3,0.10163152
307,TMEM66,0.10163735
308,PTDSS1,0.1025799
309,FRMD4B,0.10283664
310,GLTP,0.10296438
311,DCTN4,0.10377822
312,BMF,0.103910685
313,SOCS5,0.10435825
314,POU3F3,0.1044094
315,FGF14,0.10445596
316,P2RX6,0.10788982
317,HOXB2,0.10930145
318,RRP9,0.10938054
319,SOSTDC1,0.1093917
320,ISYNA1,0.109663084
321,RABEP2,0.10990477
322,KCNJ8,0.11017902
323,LNX1,0.110542096
324,SARNP,0.11077323
325,PGPEP1,0.11080244
326,CYP19A1,0.11107251
327,GJB1,0.11123804
328,PARK2,0.11163965
329,ITGB4,0.111721225
330,GTF2I,0.11204883
331,LFNG,0.11544223
332,PSMC3IP,0.115927644
333,RBM28,0.116332784
334,RGS17,0.11710108
335,ATP8A2,0.11781048
336,MS4A7,0.11831292
337,GPR37,0.118654825
338,SH3GL1,0.11901493
339,CHTF8,0.11978437
340,FKBP6,0.12007631
341,MTIF2,0.12110111
342,CRIP3,0.121423885
343,CHRNG,0.12157781
344,APC,0.12301157
345,POFUT2,0.1231504
346,GTF2A1,0.12357874
347,FRZB,0.12405409
348,POLI,0.12426609
349,CYP39A1,0.12439281
350,ITCH,0.124443196
351,MRPL20,0.12501827
352,ST8SIA4,0.12512675
353,SV2A,0.12571621
354,MRPS31,0.1257618
355,FOXJ3,0.12615219
356,KRT1,0.1264201
357,VAMP3,0.12699664
358,CXCR6,0.12719896
359,MRPS18C,0.12745377
360,EIF3B,0.12769853
361,TNFRSF17,0.12828934
362,GJC2,0.12880683
363,KCTD10,0.1289834
364,MEST,0.13014725
365,GTF2F2,0.13103049
366,SLC39A8,0.13115293
367,TEAD1,0.1329036
368,MINA,0.13319778
369,XRCC4,0.13320316
370,ONECUT1,0.13380069
371,MFAP4,0.13521956
372,GSTM2,0.13559671
373,EDAR,0.13566025
374,ORM2,0.13626018
375,OLIG1,0.13659938
376,GPX6,0.1377319
377,SASS6,0.13848056
378,FA2H,0.13865441
379,AGMAT,0.1387276
380,PSMA5,0.13938895
381,AURKB,0.1407999
382,ORC2,0.1425497
383,AGXT,0.14389245
384,PNLIPRP1,0.1441397
385,CAMK2A,0.1445946
386,ATP6V0E2,0.14486946
387,NDUFA10,0.1456587
388,TMEM37,0.14673246
389,NTHL1,0.14837392
390,ANKHD1,0.14889488
391,TSN,0.14898932
392,ELF1,0.1493102
393,LSM10,0.14947258
394,DFFA,0.15074463
395,CYP11B2,0.15194373
396,CBLL1,0.15247978
397,CDC42EP3,0.15403546
398,NUP155,0.15441096
399,TFEC,0.1550933
400,RIPK4,0.15574524
401,PRICKLE1,0.15616062
402,SIL1,0.15683156
403,GBF1,0.15762845
404,RPP25,0.15806188
405,SEBOX,0.15966375
406,BLMH,0.16144782
407,TBX1,0.16191383
408,AMZ2,0.16289805
409,IL13,0.1633525
410,LIG1,0.16340871
411,DST,0.16406527
412,PNLIP,0.16453035
413,TEX11,0.16456084
414,OLA1,0.16477153
415,TXNDC12,0.1652193
416,C8G,0.16577353
417,PRSS41,0.16692537
418,ST6GALNAC5,0.1704643
419,TNFRSF19,0.17129372
420,KRTAP1-5,0.17324258
421,ECT2,0.17331867
422,ARMC7,0.17389362
423,NPTX1,0.17404649
424,LHX3,0.17437305
425,TCEAL8,0.17612927
426,PCDHB6,0.17640889
427,MARVELD3,0.17689735
428,ANKRD13C,0.17702764
429,WFDC5,0.1784186
430,BRAT1,0.17857952
431,DUSP11,0.17915365
432,PLA2G2D,0.18008283
433,RFWD3,0.18013582
434,UBE2G2,0.18046428
435,CWC27,0.18261509
436,TRAF1,0.18315516
437,CRYBA2,0.18336187
438,MYL10,0.1843073
439,CYB5A,0.18486147
440,CLCNKB,0.185561
441,TMEM109,0.18739145
442,NPPB,0.18947475
443,GATC,0.1898274
444,CHID1,0.1901121
445,PDIA4,0.19063461
446,FAM115C,0.19076735
447,PFDN6,0.19192827
448,PPOX,0.19260612
449,GGT5,0.19391239
450,RASGRP4,0.1945794
451,LIN7C,0.19467987
452,RLBP1,0.19755037
453,SETD8,0.19778751
454,SSR3,0.1991051
455,OBSL1,0.19994411
456,GRP,0.20087513
457,SRSF4,0.20250657
458,S1PR1,0.20446512
459,RNF149,0.20507348
460,MYH1,0.20585458
461,TSPO2,0.2061204
462,BAD,0.20659284
463,SH3BGRL,0.20665395
464,HSPA1A,0.20788093
465,FIGN,0.2084215
466,SCRIB,0.20941404
467,MYT1L,0.21022326
468,CGREF1,0.21023655
469,ARL2BP,0.2121713
470,CD9,0.2135518
471,KANK2,0.21384619
472,COX18,0.21423297
473,MMP13,0.214614
474,TMCO1,0.21579295
475,DPM2,0.21643865
476,CDV3,0.21768034
477,WNK4,0.2183376
478,SERF2,0.21915269
479,GALNTL5,0.22449347
480,ZSWIM1,0.22919017
481,LGI1,0.23307388
482,SACS,0.23521768
483,COTL1,0.23557656
484,SLC39A7,0.23674034
485,NOC4L,0.23701468
486,PTPRA,0.23706047
487,ATP13A1,0.23812412
488,FAM84A,0.23836242
489,ZNRF1,0.23954059
490,RAB37,0.24087462
491,NPL,0.24210154
492,UNC93B1,0.24498789
493,FKBP15,0.24553065
494,CDH2,0.2474832
495,CSNK1G1,0.24751262
496,SEC14L4,0.25016865
497,BVES,0.25038692
498,TAF10,0.25065666
499,IL1A,0.2539241
500,CEND1,0.25436193
501,RENBP,0.255589
502,TM4SF1,0.2558539
503,RPL22L1,0.2559689
504,MIS12,0.2560056
505,TPPP3,0.26092005
506,ZSCAN5B,0.26153964
507,ATP1A3,0.26295128
508,TTC28,0.26324078
509,EEF2,0.26696372
510,LSM2,0.26772803
511,TCF7,0.2693245
512,FAM13B,0.27088094
513,LARP1,0.27140954
514,PCP4L1,0.2717638
515,PEX13,0.27386403
516,GLE1,0.27387446
517,NETO1,0.2747661
518,CDC42SE2,0.2748478
519,PDCD6IP,0.27524984
520,SLC28A3,0.27798748
521,ANKFY1,0.28012377
522,HADHB,0.28046918
523,INVS,0.28281307
524,CDC25C,0.28345868
525,JPH2,0.28534383
526,GADD45B,0.28841564
527,FOXQ1,0.29001874
528,PSMC6,0.29116496
529,ARHGDIG,0.2935621
530,RPL41,0.29424116
531,SUV420H2,0.2950853
532,KRT13,0.2959069
533,ARG2,0.29701895
534,CCNT1,0.29835796
535,CLPB,0.29910517
536,MMP7,0.300389
537,SLMO1,0.30296364
538,TGFA,0.3036736
539,RAB5A,0.30381423
540,KCNJ4,0.30664882
541,TSKU,0.31081262
542,CACNB4,0.31444535
543,CACNG2,0.31704015
544,ARHGEF5,0.31751427
545,HSD17B7,0.31753752
546,CHST4,0.31755638
547,ITGA2B,0.31888032
548,EXD2,0.32282048
549,TFDP1,0.32301712
550,MGST3,0.32447398
551,COL4A4,0.32487413
552,MMP16,0.32798848
553,RAD51AP1,0.32812804
554,MORC4,0.32908237
555,STK31,0.32911068
556,UCN,0.33048883
557,KRTAP4-2,0.33557174
558,WNT2B,0.33939636
559,SLC13A3,0.34113595
560,SMC2,0.34114146
561,CCDC88A,0.34121946
562,ATP6V0A4,0.3430463
563,RACGAP1,0.34698337
564,SET,0.35047367
565,TGFBR1,0.35271168
566,LAMB3,0.35342777
567,CMTM6,0.35365766
568,TM2D2,0.3543311
569,ATF7IP,0.3555213
570,SOCS7,0.3559586
571,GCNT1,0.35666028
572,DEFA4,0.35805982
573,PLK4,0.3590873
574,RIOK1,0.35977203
575,ABCC1,0.36159885
576,C1QTNF1,0.36345753
577,FIGNL1,0.36576396
578,GIPC2,0.36804757
579,KRTAP21-1,0.3715388
580,DND1,0.37293202
581,WDSUB1,0.37384444
582,GAL3ST1,0.37515962
583,PDZD9,0.37581748
584,SIX3,0.37727022
585,CMKLR1,0.37795812
586,RPL12,0.3816633
587,BCAS2,0.38221347
588,SEC61A2,0.38224187
589,FBXO6,0.38431588
590,COIL,0.38464427
591,CDH13,0.39126682
592,GSG1,0.39591017
593,CHRNE,0.39786234
594,FXYD4,0.40294692
595,SERPINB11,0.4033087
596,TMC6,0.4034882
597,PDE10A,0.40455073
598,DLG3,0.40957364
599,PDCD6,0.41088966
600,LMO2,0.41132966
601,TCF23,0.41403803
602,KIF11,0.41431504
603,BMX,0.42048422
604,FOXN2,0.42233813
605,NLGN2,0.42580152
606,CDK5,0.43175617
607,IRS4,0.4329591
608,MDM1,0.437867
609,ARHGAP27,0.44394833
