,0,0
612,MYL12A,0.8508102
613,E2F6,0.851603
614,NOP58,0.8662169
615,RNF208,0.87400275
616,UBFD1,0.874997
617,GJA3,0.8789433
618,FOXP2,0.8791091
619,OAF,0.88604504
620,GHRHR,0.88773763
621,RUNX1,0.88837075
622,SOX10,0.8888412
623,PDE8A,0.88971627
624,SP2,0.8913149
625,ASB13,0.89354366
626,GALNT1,0.89484996
627,RCVRN,0.8955431
628,SLC27A4,0.8980407
629,LIPA,0.89866036
630,MORN3,0.89910465
631,GSX2,0.8999333
632,PSMD7,0.9023847
633,PITPNM1,0.90562916
634,SPARCL1,0.9095304
635,CADM3,0.9116821
636,ATL3,0.9142881
637,RBBP7,0.915563
638,MTA3,0.9167931
639,MYNN,0.9220554
640,SCN3A,0.92630786
641,KIF23,0.92986935
642,UBE2T,0.93034244
643,NDUFA13,0.9317681
644,MATN3,0.93223226
645,METTL23,0.9362054
646,FBXO8,0.938046
647,GPX1,0.94450694
648,RAC2,0.94526196
649,NTRK2,0.94800395
650,LCE1B,0.9502469
651,H2AFX,0.9527374
652,CTAGE5,0.9577102
653,ZBTB37,0.95920914
654,HEY2,0.9657444
655,ITM2C,0.9675921
656,RNPC3,0.97277266
657,MELK,0.9733359
658,CD53,0.97405165
659,LPIN3,0.9794892
660,ROBO1,0.9883887
661,AFMID,0.98844534
662,MEOX1,0.99134755
663,CCL2,0.994018
664,NR4A3,0.9949822
665,FBXW2,0.9959407
666,LRRC49,1.0032885
667,TAZ,1.0042912
668,NKX6-1,1.0081996
669,CNOT2,1.0104599
670,SLC7A4,1.0107808
671,TIAM1,1.0116024
672,PSMB5,1.0186191
673,GLTSCR2,1.0210179
674,CAMK1D,1.0283818
675,PBK,1.0318251
676,HRH2,1.0331305
677,SLC25A37,1.0355891
678,RFK,1.0389918
679,DNASE1,1.0405395
680,MED12,1.045665
681,RPS10,1.0490422
682,KPNA2,1.0547687
683,ABHD8,1.055355
684,TBL3,1.0574261
685,CNNM2,1.0624361
686,GLIS2,1.0629642
687,NOP14,1.0645528
688,TSHZ1,1.0673769
689,METTL18,1.068049
690,YBX2,1.0685885
691,NAA10,1.0710682
692,TMEM183A,1.0742241
693,FABP9,1.0766923
694,DDR1,1.0802789
695,TM6SF1,1.0831119
696,PRMT1,1.0831703
697,FBXL8,1.0874708
698,FCGBP,1.0904678
699,RNF130,1.0927403
700,TESC,1.0966064
701,AP1AR,1.10247
702,TMPRSS11D,1.103836
703,ABAT,1.1062429
704,CTGF,1.1093789
705,IK,1.1115232
706,BMPR1B,1.1222425
707,RRBP1,1.1247921
708,EPS15,1.1377468
709,GBP2,1.148474
710,UNC50,1.1487123
711,GSTP1,1.1509718
712,FOXC1,1.1512924
713,UBXN10,1.1586119
714,HOXD1,1.159239
715,INA,1.1619371
716,IL7R,1.1646515
717,PMM2,1.1673223
718,CNTNAP4,1.1755422
719,SNX29,1.1764284
720,PIAS4,1.1813334
721,ACTA1,1.1828835
722,BAIAP2,1.1872752
723,TXLNG,1.1927397
724,PCOLCE2,1.194986
725,RUVBL1,1.197764
726,TMEM106C,1.2003865
727,DKK1,1.2025977
728,BEX2,1.2069398
729,CDR2L,1.2100551
730,PLA2G2F,1.2122412
731,TIMP4,1.2169921
732,ICMT,1.2192063
733,MRPL41,1.2230037
734,FEZ1,1.224656
735,MAPT,1.2281266
736,RTN4IP1,1.2297219
737,KBTBD2,1.2358816
738,TFF3,1.2389967
739,MLST8,1.240824
740,DALRD3,1.2432412
741,SNCAIP,1.2468144
742,SLC5A1,1.2524992
743,RERE,1.2551035
744,MEIS3,1.2604439
745,CUEDC2,1.2612158
746,DAP,1.2654513
747,TRIL,1.2709341
748,ZCCHC10,1.2743855
749,NEIL3,1.2756684
750,GET4,1.2781662
751,SSSCA1,1.2824826
752,AURKA,1.2922411
753,ITGB3,1.2931745
754,PHGDH,1.2958958
755,KRT7,1.3068345
756,ARHGAP1,1.3143328
757,RASA1,1.3147786
758,PGK1,1.3161587
759,CANX,1.3187708
760,MPZL2,1.3214743
761,JMJD8,1.3229555
